序號,補習班名稱,稽查日期,班址,違規情形,處理情形,發文日期,發文字號
72,私立熊寶貝文理短期補習班,2017-08-24,羅東鎮站前南路93-1號2樓,未提供收據、定型化契約、個人資料檔案安全維護計畫、補習班教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明、公共意外責任險保單、廣告招牌不符規定(廣告有安親課輔、國小英文、國中英文、國中數學)、擅自增設類科(國小英文、國中英文、國中數學)、擅自擴充班舍(擴充站前南路93號班舍)、未完成性騷擾防治自主查核、擅自經營兒童課後照顧服務中心業務,限期改善件次,,
73,私立勤學社音樂電腦才藝宜蘭分部短期補習班,2017-08-18,宜蘭市宜興路1段7號,立案證書未懸掛班舍明顯處、未使用新版定型化契約、未提供個人資料檔案安全維護計畫、補習班教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明、公共意外責任險保單、未完成性騷擾防治自主查核,限期改善件次,,
74,私立台灣知識庫股份有限公司宜蘭分公司附設私立數位學堂文理短期補習班,2017-08-02,宜蘭市中山路二段145號2樓-1,收據退費說明不符規定、未提供設立人、班主任暨教職員任職切結書、廣告招牌不符規定(招牌班名未依規定書寫、廣告招牌未載明核准立案字號)、未完成性騷擾防治自主查核,限期改善件次,,
75,私立上榜文理短期補習班宜蘭分班,2017-08-02,宜蘭市民權里中華路52-1、52-2、52-3號1樓、52-2號2樓之2,收據未載明班名等、未提供定型化契約、個人資料檔案安全維護計畫、補習班教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明、公共意外責任險保單、廣告招牌不符規定(招牌班名未依規定書寫)、未完成性騷擾防治自主查核,限期改善件次,,
76,私立瑪侍德文理短期補習班,2017-07-19,礁溪鄉中山路1段222號1-5樓,未提供收據、定型化契約、個人資料檔案安全維護計畫、補習班教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明、性騷擾防治自主查核表,限期改善件次,,
77,私立哈林易文理短期補習班,2017-07-19,礁溪鄉大忠路8號1-3樓,未提供設立人、班主任暨教職員任職切結書、廣告招牌不符規定(立案核准字號有誤、廣告有雙語課輔)、未完成性騷擾防治自主查核,限期改善件次,,
78,私立文莘文理短期補習班,2017-07-19,礁溪鄉和平路30號1-2樓,立案證書未懸掛班舍明顯處、未提供定型化契約、個人資料檔案安全維護計畫、補習班教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明、性騷擾防治自主查核表,限期改善件次,,
79,私立宜學語文短期補習班,2017-06-21,羅東鎮純精路3段189號2樓,收據未載明退費規定、未提供個人資料檔案安全維護計畫、補習班教職員名冊(缺外師且非本府格式)、設立人、班主任暨教職員任職切結書(缺外師)、警察刑事紀錄證明(缺外師及負責人)、廣告招牌不符規定(廣告有何嘉仁菁英安親字樣)、擅自經營兒童課後照顧服務業務、性騷擾防治自主查核表未留班備查,限期改善件次,,
80,私立愛迪昇文理短期補習班,2017-06-07,冬山鄉義成路3段542號1樓,收據未載明退費規定、未使用定型化契約、未提供個人資料檔案安全維護計畫、補習班教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明、廣告招牌不符規定(廣告招牌未載明立案核准字號、廣告有安親班及課輔班)、未完成性騷擾防治自主查核,限期改善件次,2017-08-25,府教多字第1060138965號
81,私立育宏文理短期補習班,2017-06-03,冬山鄉興南村香南路392號1-2樓,立案證書未懸掛於班舍明顯處(另查貴班尚未換發新版立案證書)、未提供收據、定型化契約、個人資料檔案安全維護計畫、補習班教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明、公共意外責任險保單、廣告招牌不符規定(廣告招牌未載明立案核准字號；廣告有國中數學及國中理化)、擅自增設類科(收費袋上有收取-國中數學、國中理化之費用)、擅自增加教室(原核定1樓教室1間，2樓教室2間；現場教室分布及間數與原立案核准不同)、未完成性騷擾防治自主查核,限期改善件次,2017-08-25,府教多字第1060138964號
82,私立家禾音樂文理短期補習班,2017-05-03,蘇澳鎮仁愛路161號1-2樓,收據不符規定(未載明退費規定及班名等資訊)、未使用定型化契約、未提供個人資料檔案安全維護計畫、未提供補習班教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明、公共意外責任險保單、廣告招牌不符規定(廣告招牌未載明立案核准字號、廣告招牌有作文班、國中英文、國中理化、國小正音班、國小課輔班、安親才藝班)、擅自增設類科(國中英文、國小正音班)、擅自經營非屬短期補習教育之機構或業務、性騷擾防治自主查核資料請依相關規定修正,限期改善件次,2017-07-31,府教多字第1060123127號
83,私立采藝舞蹈短期補習班,2017-05-03,五結鄉舊街二路126巷5號4-5樓,未使用定型化契約、未建立個人資料檔案安全維護計畫、未提供補習班教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明、招牌不符合規定(未依規定書寫)、未申請學生交通車(稽查當日現場停有貴班之接送車9210-KN，另收據亦有交通費項目)、未完成性騷擾防治自主查核,限期改善件次,,
84,私立長勝珠心算文理短期補習班,2017-05-03,五結鄉舊街二路59巷46號1-4樓,未懸掛換發後新版立案證書、收據未載明退費規定、未使用定型化契約、未建立個人資料檔案安全維護計畫、未提供補習班教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明、公共意外責任險保單、廣告招牌不符規定(招牌有國中理化且招牌所載補習班立案核准字號有誤；廣告有國小正音班、國小課輔班、國中理化)、擅自增設類科(國中理化)、擅自增加教室(2樓增加2間、3樓增加1間、4樓增加2間&lt;原立案2至4樓皆各2間教室&gt;)、未完成性騷擾防治自主查核,限期改善件次,2017-08-01,府教多字第1060123513號
85,私立展青科學教育文理短期補習班五結分班,2017-04-12,五結鄉中興路3段302巷8-1號1樓,未使用新版定型化契約、未提供補習班個人資料檔案安全維護計畫、補習班教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明、未完成性騷擾防治自主查核,限期改善件次,2017-05-01,府教多字第1060068987號
86,私立家恩美語短期補習班,2017-04-12,五結鄉協同街1巷5號1-2樓,立案證書未懸掛於班舍明顯處、收據不符規定、未提供定型化契約、補習班個人資料檔案安全維護計畫、補習班教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明、廣告招牌不符合規定(招牌班名未依規定書寫、未載明補習班立案核准字號)、擅自增加類科(國中數學)、未完成性騷擾防治自主查核,限期改善件次,2017-05-01,府教多字第1060068989號
87,私立欣欣語文短期補習班,2017-04-05,蘇澳鎮永榮里和平路18號1-3樓,立案證書未懸掛於班舍明顯處、未提供收據、定型化契約、未訂定補習班個人資料檔案安全維護計畫、未提供補習班教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明、公共意外責任險保單、廣告招牌不符合規定(廣告招牌未載明補習班立案核准字號)、擅自增加類科(國中理化)、擅自擴充班舍(擴充和平路18號1樓後方及和平路16號2樓班舍)、擅自增加教室(和平路18號2樓教室原核定1間教室，現場有2間教室)、未完成性騷擾防治自主查核,限期改善件次,2017-04-21,府教多字第1060063605號
88,私立德聚文理短期補習班,2017-04-05,三星鄉大隱村農義路一段381號1-3樓,立案證書未懸掛於班舍明顯處(且未換發新版立案證書)、未提供定型化契約、個人資料檔案安全維護計畫、未提供補習班教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明、廣告招牌不符合規定(廣告招牌未依規定書寫標示補習班全名、未載明補習班立案核准字號；招牌有安親班、美術班、作文班)、未完成性騷擾防治自主查核、未完成性騷擾防治自主查核,限期改善件次,2017-04-10,府教多字第1060055732號
89,私立常勝文理短期補習班,2017-04-05,三星鄉義德村宏慶新&amp;#37032;29號1-2樓,未懸掛換發後立案證書、未提供定型化定型化契約、個人資料檔案安全維護計畫、補習班教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明、公共意外責任險保單、廣告招牌不符合規定(未載明補習班立案核准字號)、未完成性騷擾防治自主查核(現場未提供),限期改善件次,2017-04-13,府教多字第1060058663號
90,私立張老師文理短期補習班,2017-04-05,蘇澳鎮隘界路20巷15號1-2樓,收據除不符規定及未註明退費規定外，收據尚有物理、化學、生物、地科、社會、國文；未提供定型化契約、補習班個人資料檔案安全維護計畫、補習班教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明、公共意外責任險保單、廣告招牌不符合規定(廣告招牌未載明補習班立案核准字號)、擅自增設類科(國中物理、國小數學)、擅自變更班址、未完成性騷擾防治自主查核,限期改善件次,2017-04-21,府教多字第1060063607號
91,私立維多利亞文理短期補習班,2017-03-23,壯圍鄉中央路2段381號1-3樓,收據不符規定(收據除不符規定及未註明退費規定外，收據尚有車資之收費項目)、未提供定型化契約、補習班個人資料檔案安全維護計畫、補習班教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明、未完成性騷擾防治自主查核、擅自增加教室（擅自增加1樓教室，原核定僅為2樓及3樓教室各1間）、未申請學生交通車(稽查當日現場負責人正在維修車號為7685-YR之車輛，嗣後學生紛紛上該車等待接送，班內白板有接送資訊，另收據亦有車資項目),限期改善件次,2017-06-27,府教多字第1060102640號
92,私立小星星文理短期補習班,2017-03-15,羅東鎮民生路129號1-3樓,立案證書未懸掛於班舍明顯處、未提供收據、定型化契約書內容不符規定、未訂定補習班個人資料檔案安全維護計畫、未提供補習班教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明、廣告及招牌不符合規定(招牌未依規定書寫標示補習班全名；招牌未載明補習班立案核准字號；招牌有課輔、美術、作文、心算、正音、安親班；廣告有安親班、正音班)、未完成性騷擾防治自主查核,限期改善件次,2017-03-31,府教多字第1060051576號
93,私立愛莉美語短期補習班,2017-03-01,蘇澳鎮中山路1段528號1-2樓,未提供收據、未使用定型化契約、未訂定補習班個人資料檔案安全維護計畫、未提供補習班教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明、廣告及招牌不符規定(廣告有安親課輔班、國小數學、國中數學、高中數學、國中英文、高中英文、國中數理；招牌未依規定書寫有安親字樣、未載明立案核准字號)、擅自增加類科(國小數學)、未完成性騷擾防治自主查核、疑似經營非屬短期補習教育之機構或業務,限期改善件次,2017-03-14,府教多字第1060040179號
94,私立超人珠心算短期補習班,2017-02-22,宜蘭市復興路2段72之1號,立案證書未懸掛、未提供收據及載明退費規定、招牌未載明立案文號未提供定型化契約及個人資料檔案安全維護計畫、未提供補習班教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明、未完成性騷擾防治自主查核。,限期改善件次,2017-03-06,府教多字第1060034392號
95,私立加州柏克萊語文短期補習班,2017-02-22,宜蘭市校舍路29巷88弄55號2樓,立案證書未換發及懸掛、收據未註明退費規定、未使用定型化契約、未建置個人資料檔案安全維護計畫、未提供補習班教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明、招牌立案字號誤植、擅自擴充班舍（69號1樓、75號1樓）、未完成性騷擾防治自主查核、門牌整編未報府辦變更。,限期改善件次,,
96,私立佳音語文短期補習班黎明分班,2017-02-08,宜蘭市女中路1段121號1樓、123號2樓,收據未載明班名全銜及退費規定未符合、未提供定型化契約、個資安全維護計畫及教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明，未提供公共意外責任險保單、擅自增設班級數、2樓教室4間（核定數2間-待查中）、未完成性騷擾自主查核。,限期改善件次,2017-02-15,府教多字第1060024155B號
97,私立傑弗斯文理短期補習班,2017-02-08,頭城鎮開蘭東路53-1號1樓,未申請換發新立案證書、收據未載明班名立案字號班址等及退費規定、未提供定型化契約及個人資料檔案安全維護計畫、未提供補習班教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明、未提供公共意外責任險保單、未完成性騷擾自主查核、班舍分戶(待查中)。,限期改善件次,2017-02-15,府教多字第1060024154
98,私立曾強文理短期補習班,2017-01-11,羅東鎮興東南路269之1號1-4樓,未提供新版定型化契約、個人資料檔案安全維護計畫、補習班教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明,限期改善件次,2017-02-07,府教多字第1060018888號
99,私立寶貝屋美語短期補習班,2016-12-28,羅東鎮北成路一段190號1-2樓,未提供新版定型化契約、個人資料檔案安全維護計畫、補習班教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明、招牌不符合規定(招牌班名未依規定書寫、招牌未載明立案核准字號)、擅自增加教室(變更班址後之立案證書核定教室為2間，即原變更班址後之平面圖為1樓1間教室，2樓1間教室。惟現場1樓教室地點與原始變更班址平面圖之1樓教室地點不同，另2樓計3間教室)、招收國小學童(非供公眾使用使用之建築務不得招收學齡前及國小學童),限期改善件次,2017-03-28,府教多字第1060049057號
100,私立頂尖優勢文理短期補習班,2016-12-07,礁溪鄉育龍路113號1-3樓,未懸掛立案證書、收據與優勢文理補習班共用、未提定型化契約、個資維護計畫、教職員名冊、切結書及警察刑事紀錄證明等資料備查、現場未提供公共意外責任險資料、廣告招牌出現國小課輔班、擅自增設科目(理化)、擅自增設教室。,限期改善件次,2017-01-03,府教多字第1050214919號函
101,私立優勢文理短期補習班,2016-12-07,礁溪鄉龍潭村育龍路127號1-3樓,收據出現為核定之收費項目、未提定型化契約、個資維護計畫、教職員名冊、切結書及警察刑事紀錄證明等資料備查、廣告招牌出現安親課輔及作文等、擅自增設教室。,限期改善件次,2017-01-03,府教多字第1050214918
102,私立小哈佛美語短期補習班,2016-11-09,宜蘭市光復路35號,未懸掛立案證書、收據班名退費適用法規名稱有誤、未提定型化契約、個資維護計畫、教職員名冊、切結書及警察刑事紀錄證明等資料備查、廣告招牌出現國小課輔班、課輔安親字樣、擅自增設教室、擅自增設科目(數學)。,限期改善件次,2017-01-10,府教多字第1060005544號
103,私立快樂園美語短期補習班,2016-10-26,羅東鎮林森路118號1樓,立案證書未懸掛於班舍明顯處、未提供收據、定型化契約、個人資料檔案安全維護計畫、補習班教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明、公共意外責任險保單、招牌不符合規定(未依規定書寫、招牌未載明核准字號)、廣告不符規定(廣告有雙語安親字樣)、疑似經營兒童課後照顧服務中心,限期改善件次,2016-11-10,府教多字第1050184883號
104,私立育可佳文理短期補習班,2016-10-12,五結鄉台興路61巷12號1-3樓,立案證書未懸掛於班舍明顯處、未提供收據、定型化契約、個人資料檔案安全維護計畫、補習班教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明、招牌不符合規定(招牌未載明核准字號),限期改善件次,2016-10-17,府教多字第1050170226號
105,私立資優珠心算短期補習班,2016-08-24,羅東鎮敬業路36號1樓,未提供收據、定型化契約、補習班個人資料檔案安全維護計畫、補習班教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明、廣告有數學及安親課輔字樣、擅自增設類科(數學),限期改善件次,2016-09-05,府教多字第1050147200號
106,私立立升語文短期補習班,2016-07-20,五結鄉利寶路145號,已遷移至五結鄉五結路2段362號1-3樓但未辦理變更班址,限期改善件次,2016-08-11,府教多字第1050132706號
107,私立利和文理短期補習班,2016-07-06,五結鄉下福路134號1-3樓,收據退費規定不符、未使用定型化契約、未提供補習班個人資料檔案安全維護計畫、補習班教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明、招牌不符合規定(未載明立案字號),限期改善件次,2016-07-14,府教多字第1050115408號
108,私立何嘉仁語文短期補習班,2016-06-04,宜蘭市女中路三段319號3樓,招牌未載明立案文號、收據未註明退費規定、未提供定型化契約、未建立個人資料檔案安全維護計畫、未提供補習班教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明、疑似擅自經營安親班。,限期改善件次,2016-06-23,府教多字第1050102661號
109,私立約翰文理短期補習班,2016-04-06,羅東鎮四育路79號5樓,未提供換發後立案證書、收據未載明退費規定、未提供定型化契約、補習班個人資料檔案安全維護計畫、補習班教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明、招牌不符合規定、擅自增加教室,限期改善件次,2016-04-12,府教多字第1050058263號函
110,學承電腦股份有限公司附設宜蘭縣私立學承電腦技藝短期補習班,2016-01-13,羅東鎮公正路34號1-3樓,請提供近三年(102年至今)與貴班解約之學員姓名、各該學員報名日期、報名費、解約日期、付款方式、解約後消費者與融資公司或銀行間尚未結清金額,限期改善件次,2016-01-26,府教多字第1050015347號函
111,學承電腦股份有限公司附設宜蘭縣私立學承電腦技藝短期補習班,2016-01-08,羅東鎮公正路34號1-3樓,未提供設班基金證明、收據、公共意外責任險保單、補習班教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明,限期改善件次,2016-01-26,府教多字第1050015347號函
112,私立立升語文短期補習班,2015-12-17,五結鄉利寶路145號,立案證書未銜掛、未提供定型化契約、公共意外責任險、保單補習班教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明,限期改善件次,2015-12-25,府教多字第1040216832號
113,學承電腦股份有限公司附設宜蘭縣私立學承電腦技藝短期補習班,2015-11-24,羅東鎮公正路34號1-3樓,未更新定型化契約、未提供補習班教職員名冊、設立人、班主任暨教職員任職切結書、收據、招牌不符合規定,限期改善件次,2015-12-25,府教多字第1040216473號函
114,私立聯成電腦語文短期補習班,2015-11-24,羅東鎮中正北路1號1-4樓,未提供公共意外責任險保單、補習班設立人、班主任暨教職員任職切結書、警察刑事紀錄證明、個人資料檔案安全維護計畫、未更新定型化契約,限期改善件次,2015-12-25,府教多字第1040216474號函
115,私立國華文理短期補習班,2015-11-24,羅東鎮四育路79號2樓,未更新定型化契約、未提供補習班教職員名冊、設立人、班主任暨教職員任職切結書、補習班個人資料檔案安全維護計畫、收據未載明退費規定,限期改善件次,2015-12-25,府教多字第1040216471號函
116,私立得勝者文教文理短期補習班,2015-10-21,宜蘭市女中路二段307號1樓,擅自擴充班舍（3樓）,限期改善件次,,
117,巨匠電腦股份有限公司宜蘭分公司附設私立電腦短期補習班,2015-10-14,宜蘭市中山路3段28之1號1~3樓,招牌不符規定、未提供補習班個人資料檔案安全維護計畫、補習班教職員名冊、設立人、班主任暨教職員任職切結書,限期改善件次,2015-10-27,府較多字第1040179263號
118,真善美文化藝術文化有限公司羅東分公司附設私立地球村語文短期補習班,2015-10-14,羅東鎮中正路169號1-3樓,未提供公共意外責任險保單、補習班教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明、招牌不符合規定,限期改善件次,2015-10-26,府教多字第1040178835號
119,私立友聞文理短期補習班,2015-10-08,羅東鎮國華街64號,未更新定型化契約、未提供補習班個人資料檔案安全維護計畫、未提供補習班教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明、廣告不符合規定,限期改善件次,2015-10-19,府教多字第1040171786號
120,私立小鯨豚文理短期補習班,2015-09-30,蘇澳鎮南興里神洲路20號1樓,未提供定型化契約、補習班教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明、補習班個人資料檔案安全維護計畫、未申請立案證書換發、招牌不符合規定、收據未載明退費規定,限期改善件次,2015-10-13,府教多字第1040170281字號
121,私立心萌芽生活藝術短期補習班,2015-09-17,宜蘭市泰山路141號1-3樓,收據未載明退費規定、未提供定型化契約、補習班個人資料檔案安全維護計畫、公共意外責任險保險單、補習班教職員名冊、設立人、班主任暨教職員任職切結書及警察刑事紀錄證明、經營非屬短期補習教育之機構或業務、擅自利用交通車,限期改善件次,2015-11-03,府教多字第1040184280號
122,私立萊恩文理短期補習班,2015-07-22,冬山鄉香南路355號1-2樓,未提供立案證書、定型化契約、補習班個人資料檔案安全維護計畫、補習班教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明、廣告及招牌不符合規定,限期改善件次,2015-07-29,府教終字第1040126743號
123,私立狀元吉第文理短期補習班,2015-07-16,冬山鄉永安路258巷2號1~2樓,未提供定型化契約、未提供補習班個人資料檔案安全維護計畫、未提供補習班教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明、未申請補習班立案證書換發,限期改善件次,2015-07-22,府教終字第1040122776號
124,私立一筆美術書法短期補習班,2015-07-01,羅東鎮和平路98號1樓,未提供收據、公共意外責任險保單、定型化契約、補習班教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明、補習班個人資料檔案安全維護計畫、招牌不符合規定、未申請補習班立案證書換發,限期改善件次,2015-07-06,府教終字第1040112407號函
125,私立美地文理短期補習班,2015-06-03,五結鄉成興村成鳳路188巷34號1-2樓,未提供立案證書、公共意外責任險保單、定型化契約、補習班教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明、補習班個人資料檔案安全維護計畫、收據未載明退費規定、未申請補習班立案證書換發,限期改善件次,2015-06-10,府教終字第1040096429號
126,私立豐碩文理短期補習班,2015-05-27,宜蘭市女中路1段206號1-4樓,未提供定型化契約、補習班教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明、短期補習班個人資料檔案安全維護計畫、招牌不符規定（國小課輔、自然）,限期改善件次,2015-06-03,府教終字第1040091812號
127,私立玟軒文理短期補習班,2015-05-14,宜蘭縣三星鄉義德村義德路37-17號1-2樓,未提供補習班教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明、補習班個人資料檔案安全維護計畫、招牌不符合規定,限期改善件次,2015-05-20,府教終字第1040083216號
128,私立全人文理短期補習班,2015-04-15,羅東鎮北成路一段170號1-3樓,未提供定型化契約、補習班教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明、補習班個人資料檔案安全維護計畫、招牌、廣告不符合規定、未申請補習班立案證書換發、擅自增設國中類科暨增加3樓教室,限期改善件次,2015-04-28,府教終字第1040068644號
129,私立復華珠心算文理短期補習班,2015-04-01,羅東鎮樹人路39號1-3樓,未提供定型化契約、補習班教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明、補習班個人資料檔案安全維護計畫、招牌不符合規定、未申請補習班立案證書換發,限期改善件次,2015-04-15,府教終字第1040060272號
130,私立米斯德林文理短期補習班,2014-12-10,宜蘭市黎明三路一段50號一樓,未提供收據、定型化契約、補習班教職員名冊、設立人、班主任暨教職員任職切結書及警察刑事紀錄證明,限期改善件次,2014-12-24,府教終字第1030210120號
131,私立國際文理短期補習班,2014-11-26,礁溪鄉復興街15號1-4樓,未依限期補正收據、定型化契約、設立人、班主任暨教職員任職切結書及警察刑事紀錄證明、招牌改善後照片、商標授權證明相關文件及未經核准擅自利用學生交通車,限期改善件次,2014-12-08,府教終字第1030200117號
132,私立智遠文理短期補習班,2014-11-12,宜蘭市黎明三路430號1-2樓,未提供定型化契約、補習班教職員名冊、設立人、班主任暨教職員任職切結書及警察刑事紀錄證明,限期改善件次,2014-12-08,府教終字第1030200116號
133,私立史丹福美語短期補習班,2014-11-12,羅東鎮四育路58號1樓,擅自變更班址、招牌未載明立案文號、收據未載明退費規定、未提供公共意外責任險保單、定型化契約、補習班教職員名冊、設立人、班主任暨教職員任職切結書及警察刑事紀錄,限期改善件次,2014-11-18,府教終字第1030189220號
134,私立豐碩文理短期補習班,2014-10-29,宜蘭市女中路1段206號1-4樓,未提供公共意外責任險保單、定型化契約、補習班教職員名冊、設立人、班主任暨教職員任職切結書及警察刑事紀錄、收據不符規定、招牌不符規定、廣告有自然班、課輔字樣,限期改善件次,2014-11-18,府教終字第1030189007號
135,私立巨匠電腦股份有限公司宜蘭分公司附設電腦短期補習班,2014-10-08,宜蘭市中山路3段28之1號1~3樓,招牌未載明核准立案証號、未提供公共意外責任險保單、補習班教職員名冊、設立人、班主任暨教職員任職切結書及警察刑事紀錄,限期改善件次,,
136,私立國際文理短期補習班,2014-09-10,礁溪鄉復興街15號1-4樓,公安未申報、廣告、招牌班名未照規定書寫、經營非屬短期補習教育之機構或業務、收據不符規定及未提供定型化契約、設立人、班主任暨教職員任職切結書及警察刑事紀錄證明,限期改善件次,2014-09-22,府教終字第1030153523號
137,私立愛丁堡美語短期補習班,2014-09-05,宜蘭市民權路二段110號1-3樓,擅自增加教室、招牌不符規定及未提供載明退費規定收據、定型化契約、補習班教職員名冊、設立人、班主任暨教職員任職切結書及警察刑事紀錄證明,限期改善件次,2014-09-22,府教終字第1030153549號
138,私立立升語文短期補習班,2014-07-30,五結鄉利寶路145號,擅自遷移班址（五結鄉利寶路147號1-3樓）、設立人更名、招牌未符合規定、未提供立案證書、收據、公共意外責任險保單、定型化契約、經商標使用授權者之相關證明文件、補習班教職員名冊、設立人、班主任暨教職員任職切結書及警察刑事紀錄證明,限期改善件次,2014-08-01,府教終字第1030123489號
139,私立展青科學教育文理短期補習班,2014-07-09,宜蘭市嵐峰路三段136號1-2樓,招牌未載明立案文號、未提供補習班教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明,限期改善件次,2014-08-04,府教終字第1030124432號
140,私立愛莉佛文理短期補習班,2014-07-02,羅東鎮忠孝路85號1-4樓,招牌未載明立案文號、廣告出現安親班字樣、收據未載明退費規定、未提供定型化契約、公共意外責任險保單、補習班教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明,限期改善件次,2014-07-07,府教終字第1030107842號
141,私立陳揚英文文理短期補習班,2014-06-06,宜蘭市康樂路39號,未提供收據、定型化契約、補習班教職員名冊、設立人、班主任暨教職員任職切結書及警察刑事紀錄證明,限期改善件次,,
142,私立凱頡文理短期補習班,2014-06-06,羅東鎮忠孝路149號1-4樓,招牌未載明立案文號、未提供補習班教職員名冊、設立人、班主任暨教職員任職切結書及警察刑事紀錄證明,限期改善件次,2014-06-12,府教終字第1030092619號
143,私立佑苗文理短期補習班,2014-05-07,宜蘭市宜中路79巷3號1-3樓,招牌未載明核准立案證號及未提供載明退費規定收據、定型化契約、補習班教職員名冊、設立人、班主任暨教職員任職切結書及警察刑事紀錄證明,限期改善件次,2014-05-30,府教終字第1030085897號
144,私立蘇荷美術短期補習班,2014-05-07,宜蘭市宜中路165號2樓,未提供載明退費規定收據、定型化契約、補習班教職員名冊、設立人、班主任暨教職員任職切結書及警察刑事紀錄證明,限期改善件次,2014-05-30,府教終字第1030085896號
145,私立傅壹文理短期補習班,2014-04-30,宜蘭市女中路15號5樓,擅自擴充班舍、招牌未照規定書寫、立案證書未懸掛、未辦理變更班址（因門牌整編）、未提供補習班教職員名冊、設立人、班主任暨教職員任職切結書及警察刑事紀錄證明,限期改善件次,,
146,私立向日葵美語短期補習班,2014-03-26,宜蘭市延平路38之52、53號1-2樓,公安逾期未申報、學生人數超過定容量、廣告有安親及作文字樣、經營非屬短期補習教育之業務、招牌未載明核准立案證號及未提供載明退費規定收據、定型化契約、補習班教職員名冊、設立人、班主任暨教職員任職切結書及警察刑事紀錄證明,限期改善件次,,
147,私立倍立方文理短期補習班,2014-03-12,羅東鎮光榮路495號5樓之1,收據未載明退費規定及未提供定型化契約、補習班教職員名冊、設立人、班主任暨教職員任職切結書及警察刑事紀錄證明,限期改善件次,2014-03-17,府教終字第1030041249號
148,私立群菁心算美語短期補習班,2014-03-06,頭城鎮開蘭路301號1-3樓,公安未申報、學生人數超過規定容量、招牌招牌未照規定書寫且未載明核准立案證號及未提供收據、定型化契約、補習班教職員名冊、設立人、班主任暨教職員任職切結書及警察刑事紀錄證明,限期改善件次,,
149,私立智遠文理短期補習班,2014-02-26,宜蘭市黎明三路430號1-2樓,廣告會計及高中班、擅自增設數學班、未提供定型化契約、補習班教職員名冊、設立人、班主任暨教職員任職切結書及警察刑事紀錄證明,限期改善件次,2014-03-10,府教終字第1030037056號
150,私立新多元文理短期補習班,2014-02-26,羅東鎮北成路1段86號,招牌未載明立案文號、廣告不符規定、收據未載明退費規定、未提供定型化契約、補習班教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明,限期改善件次,2014-03-05,府教終字第1030033930號函
