序號,補習班名稱,稽查日期,班址,違規情形,處理情形,發文日期,發文字號
497,私立東山美語會話短期補習班,2008-03-18,406台中市北屯區東山路一段146之11號1~3樓*近年未查,1.廣告物未申請設立許可2.立案證書未依規定懸掛3.招牌不符請改善,限期改善件次,2008-04-01,0970076448
498,私立圓周美語會話短期補習班,2008-03-18,404台中市北區忠明六街12之1號1~5樓*複查公告註銷,1.稽查時張貼售屋廣告2.無故停止招生逾三個月而未報備者本府將依規撤銷立案,限期改善件次,2008-03-31,0970076340
499,私立仁美美語會話短期補習班,2008-03-17,406台中市北屯區豐樂路15-8號1-4樓*@,1.廣告物未申請設立許可2.增建違章建築3.未經核准擅自增設班級,限期改善件次,2008-03-25,0970069640
500,私立六藝文理短期補習班,2008-03-17,406台中市北屯區豐樂北一路102號1~4樓*@,廣告物未申請設立許可,限期改善件次,2008-03-25,0970069641
501,銘家珠心算短期補習班,2008-03-14,"南區美村南路173巷36號  *民信檢舉 擴大營業*社會處移",廣告物未申請設立許可,限期改善件次,2008-03-25,0970069629
502,私立哥倫布美語短期補習班,2008-03-13,408台中市南屯區大墩十二街648號1~2樓*三年未查,未經核准擅自增設&amp;#38954;科,限期改善件次,2008-03-18,0970064425
503,波士頓托兒所附設補習班,2008-03-13,台中市南屯區文心南五路346號1~2樓*社會處移,1.用途變更申請中2.未立案招生上中,限期改善件次,2008-03-18,0970064448
504,私立飛梭美語短期補習班,2008-03-12,408台中市南屯區大進街665號1-2樓*@,1.廣告物未申請設立許可2.未經核准擅自增設班級3.防火管理人，消防防護計畫未依規定辦理,限期改善件次,2008-03-26,0970069636
505,私立柏拉圖英語短期補習班,2008-03-12,407台中市西屯區工業區1路60之3號1~2樓*@,未出示教職員工學員名冊,限期改善件次,2008-03-25,0970069633
506,私立學寧文理短期補習班,2008-03-11,408台中市南屯區保安一街79號1~4樓*三年未查,廣告物未申請設立許可,限期改善件次,2008-03-31,0970075763
507,私立高昇文理短期補習班,2008-03-11,西區三民路一段189、191號1~2樓*擅自增班級,1.廣告物未申請設立許可2.未依規定使用防焰物品3.未經核准擅自增設&amp;#38954;科、班級,限期改善件次,2008-03-31,0970068823
508,私立尚學文理短期補習班,2008-03-10,408台中市南屯區文心南三路1113號1~2樓*@,1.廣告物未申請設立許可2.增建違章建築3.未經核准擅自增設班級,限期改善件次,2008-03-25,2008-03-25
509,私立芮格短期補習班,2008-03-07,406台中市北屯區大連路三段112號*已停業,查時巳停業,公告撤銷立案,2008-04-01,0970068324
510,私立五南法政金融文理短期補習班,2008-03-07,中區綠川東街22號1樓*3/6陳情書c-1940,廣告物未申請設立許可,限期改善件次,2008-03-25,0970068115
511,格瑞特國際文教股份有限公司附設台中市私立格瑞特美語短期補習班,2008-03-06,408台中市南屯區向上南路一段163-7號1F*擴大複檢,違規使用建築物，未經核准擅自擴充班舍至台中市南屯區向上南路一段163-7號2-3樓,停止招生三個月,2008-04-16,0970076974
512,私立何迦仁英語會話短期補習班,2008-03-05,北屯區昌平路一段188號1~4樓*@,1.廣告物未申請設立許可2.招牌不符未張貼,限期改善件次,2008-03-31,0970075768
513,私立小豆豆才藝中心,2008-03-05,401台中市東區大興街93巷3號1~3樓*@,1.違規使用建築物2.增建違章建築3.消防安全設備不符規定4.未經核准擅自增設擴充班舍,限期改善件次,2008-03-31,0970075765
514,私立震宏文理短期補習班,2008-03-04,407台中市西屯區福泰街102號1-4樓*違規複檢*,未經核准1樓擅自作為辦公室,限期改善件次,2008-03-12,0970058786
515,私立五南法政金融文理短期補習班,2008-03-03,400台中市中區綠川東街22號1樓*@消防通報,1.違規使用建築物2.廣告物未申請設立許可3.未經核准擅自擴充班舍至B1F,限期改善件次,2008-03-25,0970068115
516,私立黃謙設計短期補習班,2008-02-29,"401台中市東區復興路四段231-3號12樓 *@",1.未經核准擅自擴充班舍2.消防安全設備不符規定,限期改善件次,2008-03-19,0970063167
517,私立金志光法商短期補習班,2008-02-29,東區復興路四段53號3樓、9樓之2,未經核准擅自增設&amp;#38954;科、擴充班舍至4樓,限期改善件次,2008-03-19,0970063166
518,私立捷明英語會話短期補習班,2008-02-27,407台中市西屯區甘肅路一段189號2樓*@,1.廣告物未申請設立許可2.違規使用建築物3.增建違章建築4.未經核准擅自、擴充班舍,限期改善件次,2008-03-11,0970056473
519,私立嘉嘉英日語短期補習班,2008-02-27,西屯區甘肅路一段194號1~4樓*近年未查,廣告物未申請設立許可,限期改善件次,2008-03-11,0970056475
520,愛格特有限公司附設台中市私立愛格特美語短期補習班,2008-02-25,北屯區陳平一街18號1樓*複查,未經核准擅自擴充班舍至北屯區陳平一街18號2樓97年2月25日複查時仍未改善,停止招生三個月,2008-03-20,0970064902
521,私立人仁一美語會話附設數學短期補習班,2008-02-21,407台中市西屯區福科路290號1-4樓*戶政整編查,1.廣告物未申請設立許可2.未經核准違規增設&amp;#38954;科,限期改善件次,2008-02-29,0970045387
522,私立何家仁英語會話短期補習班,2008-02-20,西屯區甘肅路一段196號1~3樓*4樓擴大,廣告物未申請設立許可,限期改善件次,2008-03-07,0970044497
523,何嘉仁文教事業股份有限公司台中分公司附設台中市私立何嘉仁英語短期補習班大勇分班,2008-02-19,403台中市西區忠明南路497號1-2樓*複檢保險逾期,1.廣告物未申請設立許可2.收費收據,限期改善件次,2008-02-27,0970044687
524,私立國際村美日語短期補習班南屯城中分班,2008-02-19,408台中市南屯區南屯路二段290號1樓,1.廣告物未申請設立許可2.消防安全設備不符規定,限期改善件次,2008-02-27,0970044633
525,私立瑪仕特美語附設電腦短期補習班,2008-02-18,北屯區綏遠路二段171號1~3樓*複查,增建違章建築,限期改善件次,2008-03-07,0970044494
526,私立形美美容美髮短期補習班,2008-02-14,407台中市西屯區華美西街二段317號1~2樓*初查,1.廣告物未申請設立許可,限期改善件次,2008-02-21,0970037918
527,大東海開發建設有限公司附設台中市私立首席咖啡餐旅短期補習班,2008-02-14,400台中市中區中山路12號3-4樓,未維護建築物構造及設備安全,限期改善件次,2008-02-21,0970037906
528,大東海開發建設有限公司附設台中市私立大東海法商短期補習班,2008-02-14,400台中市中區中山路12-1號1-4樓,1.廣告物未申請設立許可2.未維護建築物構造及設備安全3防火管理人，消防防護計畫未依規定辦理.3.立案證書未依規定懸掛,限期改善件次,2008-02-21,0970037906
529,私立博碩文理短期補習班,2008-02-14,407台中市西屯區漢口路一段18號*初查,查時巳無營業跡象,限期改善件次,2008-02-21,0970037926
530,私立小宇宙美語會話短期補習班,2008-02-13,南屯區河南路四段498號1~3樓*@,1.廣告物未申請設立許可2.未經核准擅自增設&amp;#38954;科,限期改善件次,2008-02-27,0970044441
531,私立碩達才藝中心,2008-02-13,南屯區黎明路一段156號1~3樓*@,1.廣告物未申請設立許可2.未出示建物使用執照3.未依規定辦理消防安全設備檢修申報4未依規定使用防焰物品5.防火管理人，消防防護計畫未依規定辦理6未經核准擅自增設班級,限期改善件次,2008-02-26,0970044440
532,私立海德堡文理短期補習班,2008-02-13,南屯區海德街26號1~4樓*@,1.廣告物未申請設立許可2.未依規定辦理消防安全設備檢修申報3.未依規定使用防焰物品4.消防防護計畫未依規定辦理,限期改善件次,2008-02-27,0970044438
533,私立馬禮蘭美語會話短期補習班梅川分班,2008-02-04,北屯區梅川東路五段486號1~3樓*@,1.違規使用建築物2.廣告物未申請設立許可3.增建違章建築4.未經核准擅自增設&amp;#38954;科、班級5.未依照規定招生,限期改善件次,2008-02-18,0970037113
534,私立學成文理短期補習班,2008-02-04,404台中市北區北平路二段192號1~3樓*@,1.違規使用建築物2.廣告物未申請設立許可3.增建違章建築4.收費收據格式不符,限期改善件次,2008-02-18,0970037036
535,私立安暄美語短期補習班,2008-02-01,南屯區永春東路240號1-5樓*@,1.廣告物未申請設立許可2.未依規定使用防焰物品,限期改善件次,2008-02-18,0970036938
536,格瑞特國際文教股份有限公司附設台中市私立格瑞特美語短期補習班,2008-01-31,408台中市南屯區向上南路一段163-7號1F*擴大2.3樓查,1.廣告物未申請設立許可2.未經核准擅自增設擴充班舍,限期改善件次,2008-02-18,0970038039
537,私立全國文理短期補習班,2008-01-31,404台中市北區尊賢街2-2號2-3號2-4號3樓、2-10號2-11號2-12號2-13號4樓、2-19號5樓、2-20號2-21號2-22號6樓、2-1號2樓*消保查,1.廣告物未申請設立許可2.未依照規定製作收據,限期改善件次,2008-02-18,0970038046
538,私立上弘兒童才藝中心,2008-01-31,406台中市北屯區北平路二段77號1~2樓*1/30林議員陳情複查,廣告物未申請設立許可,限期改善件次,2008-02-18,0970023796
539,私立莘大文理短期補習班,2008-01-28,北屯區后庄路1116號1~4樓*@,1.廣告物未申請設立許可2.消防安全設備不符規定(缺方向指示燈),糾正件次(列入違規紀錄),2008-02-05,0970030936
540,私立北極熊文理短期補習班,2008-01-28,昌平路二段12-27號1-4樓*@,1.廣告物未申請設立許可2.消防安全設備不符規定(照明燈、標示燈、指示燈故障)3.防火管理人，消防防護計畫未依規定辦理,限期改善件次,2008-02-05,0970030934
541,私立賢儒電腦附設美語短期補習班,2008-01-25,南區福田三街147號1至3樓,未經核准擅自增設&amp;#38954;科、班級,限期改善件次,2008-02-05,0970030931
542,私立上弘兒童才藝中心,2008-01-24,"北屯區北平路二段77號1~2樓  *民信檢舉 消防安全",1.違規使用建築物2.消防安全設備不符規定3.未依規定辦理消防安全設備檢修申報4.未經核准擅自增設&amp;#38954;科、擴充班舍3樓、班級或變更班址、負責人、班主任者,限期改善件次,2008-02-18,0970023796
543,私立何嘉仁英日語電腦短期補習班,2008-01-17,西區三民路一段181號1、3、4樓,1.廣告物未申請設立許可,限期改善件次,2008-01-25,0970018216
544,社團法人台中市基督教青年會附設英、日語、美容、餐飲、運動短期補習班,2008-01-17,西區三民路一段174號5樓、B1,1.違規使用建築物9樓2.廣告物未申請設立許可3.未經核准擅自增設&amp;#38954;科、擴充班舍、班級或變更班址、負責人、班主任者4未出示公共意外險保單.,限期改善件次,2008-01-25,0970018220
545,私立新奧林匹亞文理短期補習班,2008-01-17,南屯區公益路二段437號1-5樓,1.廣告物未申請設立許可,限期改善件次,2008-01-23,0970019450
546,私立幼獅美語短期補習班,2008-01-14,南屯區大業路307號1-2樓地下一樓*@,防火管理人，消防防護計畫未依規定辦理,限期改善件次,2008-01-30,0970018297
547,無,2008-01-14,南屯區大聖街242號1樓*原1/2稽查因市信案移14日,查現場與平面圖不符2.未出示消防安全設備檢修,限期改善件次,2008-01-30,0970018296
548,私立儒林文理短期補習班,2008-01-10,"三民路三段217號8樓之9~11、9樓之6~9  *檢舉招生地址不符",查時9樓之10.11.12三間教室巳關上無使用,限期改善件次,2008-01-28,0970018210
549,湘如雙語讀經學苑,2008-01-09,北屯區天津路四段273號地下1樓、1-2樓,1.消防安全設備不符規定2.未依規定辦理消防安全設備檢修申報3未立案擅自設班.,限期改善件次,2008-01-30,0970018289
550,愛格特有限公司附設台中市私立愛格特美語短期補習班,2008-01-09,北屯區陳平一街18號1~2樓,未經核准擅自擴充班舍班級6班,限期改善件次,2008-01-30,0970018288
551,私立震宏文理短期補習班,2008-01-05,407台中市西屯區福泰街102號1-4樓*擴大100號營業,廣告物未申請設立許可2.未經核准擅自擴充班舍至隔壁100號3.立案證書未依規定懸掛4.未出示公共意外險保單5.未依照規定製作收據,限期改善件次,2008-01-11,0970004493
552,私立文權英語會話短期補習班,2008-01-03,"南區工學路21號1樓  *民信檢舉 安全設備市長信箱*",1.違規使用建築物2.增建違章建築3.未經核准擅自擴充班舍至2-3樓,限期改善件次,2008-01-07,0970003253
553,私立史丹佛文理補習班,2008-01-02,"北區漢口路四段115號  *市信檢舉",1.廣告物未申請設立許可2.未依規定使用防焰物品,限期改善件次,2008-01-30,0970024696
554,私立新學子文理短期補習班,2008-01-02,"西區三民路一段177號1-3樓   *市信檢舉",廣告物未申請設立許可,限期改善件次,2008-01-30,0970024694
555,私立何家仁英語會話短期補習班,2007-12-31,西屯區甘肅路一段196號1~3樓,1.違規使用建築物2.廣告物未申請設立許可3.增建違章建築4消防安全設備不符規定5.未經核准擅自擴充班舍6.未依照規定製作收據,限期改善件次,2008-01-10,0970004464
556,私立翰鴻文理短期補習班,2007-12-27,"大業路557號B1  *消防局查報單493號，違規營業擴大使用",1.廣告物未申請設立許可,限期改善件次,2007-12-31,0960305777
557,私立敦品文理短期補習班,2007-12-26,南屯區大墩四街252號1~2樓*民信檢舉,1.廣告物未申請設立許可2.未依規定辦理消防安全設備檢修申報3.防火管理人，消防防護計畫未依規定辦理4.班名未照規定書寫者5未經核准擅自增設&amp;#38954;班級,限期改善件次,2008-01-07,0970000065
558,私立群祥文理短期補習班,2007-12-26,南屯區大業路91號2樓,1.廣告物未申請設立許可2.未經核准擅自增設班級,限期改善件次,2008-01-07,0970000064
559,私立米淇英語短期補習班,2007-12-26,西屯區逢甲路301巷22弄2號1-3樓*11/21查擴班,1.廣告物未申請設立許可2.增建違章建築3.防火管理人，消防防護計畫未依規定辦理,限期改善件次,2008-01-07,0970000070
560,私立大師音樂短期補習班,2007-12-26,西屯區福科路337號1-3樓*擴大班舍複查,廣告物未申請設立許可2.未依規定辦理消防安全設備檢修申報3.防火管理人，消防防護計畫未依規定辦理4.未經核准擅自擴充班舍,限期改善件次,2008-01-07,0970000068
561,何嘉仁文教事業股份有限公司台中分公司附設台中市私立何嘉仁英語短期補習班大勇分班,2007-12-24,西區忠明南路497號1-2樓*@,1.廣告物未申請設立許可2.消防安全設備不符規定3.防火管理人，消防防護計畫未依規定辦理4.未出示公共意外險保單且巳過期5.未依照規定製作收據6緊急照明燈故障2具,限期改善件次,2007-12-31,0960305785
562,私立瑪仕特美語附設電腦短期補習班,2007-12-19,"北屯區綏遠路二段171號1~3樓  *近年未查",1.廣告物未申請設立許可2.消防安全設備不符規定3.未依規定使用防焰物品4.防火管理人，消防防護計畫未依規定辦理5.未經核准擅自增設&amp;#38954;科、班級,限期改善件次,2008-01-07,0970000045
563,私立達爾文才藝中心,2007-12-19,北屯區昌平路二段10之3號1~3樓(門牌整編崇德六路一段209號),廣告物未申請設立許可,限期改善件次,2008-01-07,0970000048
564,私立李斯特文理短期補習班,2007-12-19,西區忠明南路430號1樓*近年內未稽查,檢查時大門深鎖未營業，招牌有安親課輔班,限期改善件次,2008-01-07,0970000043
565,私立同心電腦附設美語會話短期補習班,2007-12-19,昌平路二段9之1號1~3樓,1.廣告物未申請設立許可2.消防安全設備不符規定,限期改善件次,2008-01-07,0970000049
566,私立高昇文理短期補習班,2007-12-18,西區三民路一段189、191號1~2樓,廣告物未申請設立許可,限期改善件次,2007-12-27,0960298864
567,私立新學子文理短期補習班,2007-12-18,西區三民路一段177號1-3樓,建物用途尚符規定速辦理申報,限期改善件次,2007-12-25,0960298861
568,私立學理珠心算短期補習班,2007-12-17,西區金山路52號1~2樓,1.防火區劃擅自變更改造2.未經核准擅自增設&amp;#38954;科班級數,限期改善件次,2008-01-07,0970000041
569,日能研文教股份有限公司附設台中市私立日能研文理短期補習班,2007-12-14,南屯區河南路四段356號2-3樓,廣告物未申請設立許可,限期改善件次,2008-01-07,0970000057
570,誠明文教管理事業股份有限公司附設台中市私立誠明文理短期補習班(大墩分班),2007-12-14,西屯區大墩路968號1-3樓,防火管理人，消防防護計畫未依規定辦理,限期改善件次,2008-01-07,0970000051
571,私立光翟文理短期補習班,2007-12-14,西屯區中港路三段134-6號1-4樓,1.廣告物未申請設立許可2.增建違章建築3.防火管理人，消防防護計畫未依規定辦理4.未投保公共意外責任險,限期改善件次,2008-01-07,0970000054
572,私立那蒂雅美語會話短期補習班,2007-12-12,南屯區向上南路一段284號1-3樓,1.廣告物未申請設立許可2.未依規定辦理消防安全設備檢修申報3.未經核准擅自增設&amp;#38954;科,限期改善件次,2007-12-31,0960298868
573,私立森澤美語會話短期補習班,2007-12-12,南屯區大昌街525號1-2樓*複查擅增課輔班,1.廣告物未申請設立許可2.增建違章建築,限期改善件次,2007-12-28,0960303150
574,私立承格文理短期補習班,2007-12-12,南屯區公益路二段611號1-2F(門牌整編)*複查,1.廣告物未申請設立許可2.未經核准擅自增設&amp;#38954;科,限期改善件次,2007-12-31,0960298869
575,私立夏卡爾美語會話短期補習班,2007-12-12,西區五權七街145號1~2樓,廣告物未申請設立許可2.未經核准擅自增設&amp;#38954;科、班級,限期改善件次,2007-12-31,0960298867
576,私立小天地音樂短期補習班,2007-12-10,西區五權西五街139號1-2樓,1.廣告物未申請設立許可2.未依規定使用防焰物品3.未經核准擅自增設變更班址,限期改善件次,2007-12-17,0960287879
577,私立福華伯克徠美語短期補習班,2007-12-10,西屯區安和路125之1號2樓,班主任巳更換應辦理變更,限期改善件次,2007-12-14,0960287822
578,私立諾貝兒才藝中心,2007-12-05,北屯區進化北路4號2樓*,廣告物未申請設立許可,限期改善件次,2007-12-10,0960285197
579,私立柏翔電腦附設美語短期補習班,2007-12-05,406台中市北屯區陳平路89號1-3樓,未經核准違規增設&amp;#38954;科(課輔班)與立案不符；經本府96-10-16日府教社字第0960234802號函令改善在案；96-12-05複查仍未改善處停止招生3個月處份並立即改善。自96-12-25日起至97-03-25日止,停止招生三個月,2007-12-10,0960285200
580,私立新諾貝兒電腦附設美語會話短期補習班,2007-12-05,北屯區進化北路10號、10之1號,廣告物未申請設立許可,限期改善件次,2007-12-10,0960285198
581,私立希望種子美術附設美語短期補習班,2007-12-04,南區福田三街145號1~3樓,增建違章建築2.消防安全設備不符規定3.未經核准擅自增設&amp;#38954;科、班級,限期改善件次,2007-12-10,0960285195
582,忠區電腦中心,2007-12-04,南屯區黎明路3段329號,1.違規使用建築物2.廣告物未申請設立許可3.消防安全設備不符規定4.未經核准擅自變更班址,限期改善件次,2007-12-31,0960303107
583,私立高僑文理短期補習班惠文分班,2007-12-03,"南屯區河南路4段372號1-4樓  *查報單635號,招牌違規設置,妨礙逃生",1.廣告物未申請設立許可2.未維護建築物防空及設備安全,限期改善件次,2007-12-10,0960285146
584,私立國際村美日語短期補習班南屯城中分班,2007-11-29,408台中市南屯區南屯路二段290號1樓,貴班經前揭稽查違規租賃班舍供他人營業、應立即停辦96.11.29稽查至今仍未改善停止招生3個月處月,停止招生三個月,2008-01-25,0970021499
585,私立大益珠心算短期補習班,2007-11-21,403台中市西區忠明南路424號1樓*查擴充班級數,廣告物未申請設立許可,限期改善件次,2007-11-27,0960272485
586,私立米淇英語短期補習班,2007-11-21,逢甲路301巷22弄2號1-3樓,1.廣告物未申請設立許可2.增建違章建築3.防火管理人，消防防護計畫未依規定辦理4.未經核准擅自增設&amp;#38954;科、班級5.未依照規定製作收據,限期改善件次,2007-11-26,0960272486
587,私立希望種子美術附設美語短期補習班,2007-11-20,402台中市南區福田三街145號1~3*,1.違規使用建築物2.增建違章建築3.消防安全設備不符規定4.未依規定辦理消防安全設備檢修申報5.防火管理人，消防防護計畫未依規定辦理6.未經核准擅自增設&amp;#38954;科、擴充班舍、班級,限期改善件次,2007-11-29,0960272473
588,私立華藝音樂、電腦短期補習班,2007-11-16,406台中市北屯區豐樂路10之28號1~3樓*近年未查,違規使用建築物2.廣告物未申請設立許可3.消防安全設備不符規定4.未經核准擅自擴充班舍,限期改善件次,2007-11-22,0960266055
589,私立萬冠英日語短期補習班,2007-11-14,"復興路四段231之1號10樓  *消費糾紛",1.廣告物未申請設立許可2.增建違章建築3消防安全設備不符規定.4.未經核准擅自增設&amp;#38954;科、擴充班舍、班級或變更班址,限期改善件次,2007-11-22,0960266052
590,私立大師音樂短期補習班,2007-11-14,西屯區福科路337號*,1.違規使用建築物_2.廣告物未申請設立許可3.增建違章建築4.未經核准擅自擴充班舍5.未出示公共意外險保單,限期改善件次,2007-11-22,0960266051
591,私立格嵐特美語短期補習班,2007-11-05,南屯區公益路二段302號3樓之1-之2*複查,1.違規使用建築物_2.廣告物未申請設立許可3.消防安全設備不符規定4.未經核准擅自增設&amp;#38954;科、擴充班舍、班級5.未立案擅自設班招生,限期改善件次,2007-11-22,0960266026
592,康乃爾英語股份有限公司附設康乃爾英語會話短期補習班惠中分班,2007-11-05,惠中路二段150號2樓**查報單491,廣告物未申請設立許可,限期改善件次,2007-11-22,0960266023
593,私立中華智庫文理短期補習班,2007-11-01,404台中市北區尊賢街7號12樓(A),1.未開門2.未立案擅自設班招生、收費、授課,限期改善件次,2007-11-05,0960253228
594,私立真愛圍棋短期補習班,2007-10-31,"永春東七路896號1-2樓  *消防局查報單499號，違規營業擴大使用",未經核准擅自擴充班級,限期改善件次,2007-11-13,0960253208
595,私立波特美語短期補習班,2007-10-31,"文心一路383號1-3樓  *消防局查報單503號，違規營業擴大使用",1.廣告物未申請設立許可2.學生人數超過規定容量,限期改善件次,2007-11-13,0960253207
596,私立金巨人自然科學短期補習班,2007-10-31,"公益路二段612-1號1-2樓 *消防局查報單500號，違規營業擴大使用",1.廣告物未申請設立許可2.未經核准擅自擴充班級3未出示公共意外險保單.,限期改善件次,2007-11-13,0960253209
597,私立威尼斯美語短期補習班,2007-10-30,407台中市西屯區逢甲路155號1-2樓*政風室會查,招牌與立案班名不符,限期改善件次,2007-11-05,0960253240
598,私立立人文理短期補習班,2007-10-30,404台中市北區三民路三段94巷2號1~4樓,廣告物未申請設立許可,限期改善件次,2007-11-05,0960253235
599,地球村語文資訊有限公司台中三民公司附設台中市私立育才地球村美日語短期補習班,2007-10-30,404台中市三民路三段132號1-5樓,未出示公共意外險保單,限期改善件次,2007-11-05,0960253241
600,私立劉蔚文理短期補習班重慶分班,2007-10-30,407台中市西屯區重慶路365號1-4樓*政風室會查,廣告物未申請設立許可,限期改善件次,2007-11-05,0960253237
601,私立知多美語會話短期補習班,2007-10-29,西屯區上安路78號1~3樓*增班舍複查76號,1.廣告物未申請設立許可2.消防安全設備不符規定,限期改善件次,2007-11-13,0960259368
602,私立高僑文理短期補習班,2007-10-29,"三民路一段172之1號1~2樓、170號3樓之2、170之1號1~2樓  *市信檢舉時數超過",廣告物未申請設立許可,限期改善件次,2007-11-13,0960259367
603,私立愛瀰墩才藝中心,2007-10-25,401台中市東區一心西街16號1~4樓,1.違規使用建築物2.未維護建築物防空及設備安全3.廣告物未申請設立許可4.增建違章建築5未經核准擅自招生幼兒托育,限期改善件次,2007-11-06,0960246763
604,私立政威文理短期補習班,2007-10-24,"崇德六路一段11號1樓 *消防局查報單420號，1~2樓擴大違規使用*9/3初查*13號作辦公室使用",廣告物未申請設立許可,限期改善件次,2007-10-30,0960246787
605,私立公益傑瑞文理短期補習班,2007-10-22,"公益路二段495號1~4樓  *消防局查報單497號，違規營業擴大使用",1廣告物未申請設立許可.2.未經核准擅自增設&amp;#38954;科班級,限期改善件次,2007-11-02,0960246780
606,私立承格文理短期補習班,2007-10-22,"公益路二段611號1-2F  *消防局查報單498號，違規營業擴大使用",1.違規使用建築物2.未經核准擅自擴充班至公益路二段613號1F,限期改善件次,2007-11-02,0960246775
607,私立華德美語會話美術短期補習班,2007-10-17,404台中市北區天津路一段88號1樓*近年未查,1.廣告物未申請設立許可2.未依規定使用防焰物品,限期改善件次,2007-10-22,0960240278
608,私立國際村美日語短期補習班南屯城中分班,2007-10-16,408台中市南屯區南屯路二段290號1樓,1.廣告物未申請設立許可2.消防安全設備不符規定3.未經核准擅自租賃班舍供他人營業班址一半為超優數學,限期改善件次,2007-11-29,0960270245
609,私立大東美語短期補習班,2007-10-16,"大聖街242號2樓  *民信檢舉函指違規",1.廣告物未申請設立許可2.防火管理人，消防防護計畫未依規定辦理3.未經核准擅自增設&amp;#38954;科、擴充班舍1F,限期改善件次,2007-10-22,0960238142
610,私立瀚群文理短期補習班,2007-10-15,"三和街37號1-2樓  *局長信箱檢舉",1.廣告物未申請設立許可2.未經核准擅自增設&amp;#38954;科,限期改善件次,2007-10-19,0960236244
611,私立中正文理短期補習班,2007-10-12,404台中市北區尊賢街9號2~3樓,1.廣告物未申請設立許可2.消防安全設備不符規定3.未經核准擅自增設班址,限期改善件次,2007-10-23,0960240320
612,私立朗文文理短期補習班,2007-10-12,北區尊賢街9號5樓*未依規陳名冊報,1.未維護建築物防空及設備安全2.廣告物未申請設立許可3.未經核准擅自增設變更班主任4.未依照規定製作收據,限期改善件次,2007-10-23,0960240321
613,私立凱翔航空英日語短期補習班,2007-10-11,中區中山路27號3樓*近年內未稽查,1.廣告物未申請設立許可2.增建違章建築3.未依規定辦理消防安全設備檢修申報4.防火管理人，消防防護計畫未依規定辦理,限期改善件次,2007-10-15,0960233601
614,私立柏翔電腦附設美語短期補習班,2007-10-09,"陳平路89號1-3樓 *民信檢舉多項不符規定",1.廣告物未申請設立許可2.增建違章建築3.未經核准擅自增設類科,限期改善件次,2007-10-16,0960234802
615,私立譜樂鋼琴短期補習班,2007-10-08,"河南路四段338號1-3樓  *消防局查報單371號，違規擴大使用",1.廣告物未申請設立許可2.消防安全設備不符規定3.未依規定辦理消防安全設備檢修申報,限期改善件次,2007-10-15,0960233574
616,私立森澤美語會話短期補習班,2007-10-08,"大昌街525號1-2樓  *消防局查報單539號，場所違規營業擴大使用",1.廣告物未申請設立許可2.增建違章建築3.消防安全設備不符規定4.未經核准擅自增設&amp;#38954;科課輔班,限期改善件次,2007-10-15,0960233586
617,私立新優文理短期補習班,2007-10-03,403台中市西區繼光街10-1號1樓*3/9初查擴班級,1.廣告物未申請設立許可2.未出示公共意外險保單3.立案證書未依規定懸掛,限期改善件次,2007-10-15,0960230725
618,私立熊爸家庭文理短期補習班,2007-10-03,大連路1段76號1.2.3樓*復檢收國小，局長信箱指招收國小安親，4F違規使用,未經核准擅自增設&amp;#38954;科(課輔班3班及英數各3班)與立案不符：經本府96-09-19日府教社字第09600199022號函令改善在案；96.10.03複查仍未改善，為停止招生三個月處分,停止招生三個月,2007-10-30,0960240296
619,私立傑佛瑞美語會話短期補習班,2007-10-03,408台中市南屯區河南路四段389號1~4樓主管交付複查,廣告物未申請設立許可,限期改善件次,2007-10-12,0960230726
620,私立蛻變文理短期補習班,2007-10-01,"公益路二段302號2樓  *消防局查報單374號，違規擴大使用",1.廣告物未申請設立許可2.未依規定辦理消防安全設備檢修申報3.防火管理人，消防防護計畫未依規定辦4未經核准擅自增設班級,限期改善件次,2007-10-09,0960224713
621,私立曙光碩哲文理短期補習班,2007-10-01,"公益路二段302號4樓之1、4樓之2  *消防局查報單376號，違規擴大使用",1.廣告物未申請設立許可2.未經核准擅自增設班級,限期改善件次,2007-10-09,0960224750
622,私立亞聖文理短期補習班,2007-09-26,"自由路二段8號10樓之1  *文宣上有代辦遊學","1.廣告物未申請設立許可2. 班牌及立案證書未依規定懸掛",限期改善件次,,
623,私立白昕文理短期補習班,2007-09-20,"綠川東街32號8樓14-15號  *市信檢舉  複查",擴大使用至台中市綠川東街32號3樓-3,限期改善件次,2007-09-29,0960215613
624,私立溫莎堡美語會話短期補習班,2007-09-19,"崇德二路二段62號1~2樓  *消防局查報單450號，二樓安全門上鎖",未依規定辦理消防安全設備檢修申報,限期改善件次,2007-09-27,0960216642
625,私立小學城文理短期補習班,2007-09-19,"公益路二段316號1-5樓及公益路二段320號1-4樓  *消防局查報單378號，違規擴大使用",1.違規使用建築物(違規擴大使用)2.未依規定辦理消防安全設備檢修申報3.防火管理人，消防防護計畫未依規定辦理4未經核准擅自增設&amp;#38954;科、擴充班舍,限期改善件次,2007-09-27,0960216641
626,私立高民文理短期補習班,2007-09-17,"公益路二段312號1-5樓  *消防局查報單377號，違規擴大使用",廣告物未申請設立許可,限期改善件次,2007-09-27,0960216645
627,私立知多美語會話短期補習班,2007-09-12,"上安路78號1~3樓  *消防局查報單512號，76號違規營業擴大使用",1.違規使用建築物2.未維護建築物防空及設備安全3.廣告物未申請設立許可4未經核准擅自增設&amp;#38954;科、擴充班舍、班級5.學生人數超過規定容量,限期改善件次,2007-09-26,0960210694
