地區縣市,短期補習班名稱,主管機關文件單位代碼,電子郵件,短期補習班類別,地址,立案時間
宜蘭縣政府,私立復華珠心算文理短期補習班,,,文理類,羅東鎮樹人路39號1-3樓,1997-06-24
宜蘭縣政府,私立菩提文理短期補習班,,pudding00521@gmail.com,文理類,羅東鎮培英路87號1-3樓,2016-05-10
宜蘭縣政府,私立達利美學空間技藝短期補習班,,laymayin@gmail.com,美術、書法、攝影、美工設計、圍棋類,羅東鎮公正路284巷1-2號3樓,2002-06-26
宜蘭縣政府,私立國華文理短期補習班,,,文理類,羅東鎮四育路79號2樓,2003-05-29
宜蘭縣政府,智基科技開發股份有限公司附設私立志光法商短期補習班羅東分班,,,法政類,羅東鎮大同路27號1-3樓,2003-03-17
宜蘭縣政府,私立成功文理短期補習班,,stlin88@hotmail.com,文理類,羅東鎮興東南路133、135號2樓,2006-10-03
宜蘭縣政府,私立群創技藝短期補習班,,gary.openview@gmail.com,電機、汽車修護、建築、工藝、製圖類,"羅東鎮中山路2段506號3-5樓 ",2003-12-25
宜蘭縣政府,私立全腦文理短期補習班,,,文理類,羅東鎮培英路61巷2號1樓,2008-04-17
宜蘭縣政府,私立曾強文理短期補習班,,,文理類,羅東鎮興東南路269之1號1-4樓,1998-08-19
宜蘭縣政府,私立台大曾強文理短期補習班,,,文理類,羅東鎮中華路162號1-2樓,2009-07-20
宜蘭縣政府,私立致悅文理短期補習班,,,文理類,羅東鎮公正路346號2樓,2013-01-11
宜蘭縣政府,私立張令宜珠心算文理短期補習班,,,文理類,羅東鎮站前南路144號1-2樓,2006-10-19
宜蘭縣政府,私立層階資優數學心珠算短期補習班,,,商類：珠算、心算、會計,羅東鎮民權路200號1樓,1987-12-19
宜蘭縣政府,私立資優珠心算短期補習班,,,商類：珠算、心算、會計,羅東鎮敬業路36號1樓,2006-04-21
宜蘭縣政府,私立資優旗艦文理短期補習班,,candy.c-5326@yahoo.com.tw,文理類,羅東鎮興東南路166號1-2樓,2018-11-05
宜蘭縣政府,私立無尾熊文理短期補習班,,,文理類,羅東鎮純精路一段85號1-3樓,2000-12-21
宜蘭縣政府,私立史麥爾美語文理短期補習班,,lotungeagle@gmail.com,外語類,羅東鎮中華路45號1-2樓,2010-07-30
宜蘭縣政府,智基科技開發股份有限公司附設私立宜蘭志光法商短期補習班,,,文理類,宜蘭市中山路三段220號1-4樓,2010-12-13
宜蘭縣政府,私立三元及第文理短期補習班,,,文理類,羅東鎮中正北路38號2樓,2018-11-05
宜蘭縣政府,私立吉尼爾文理短期補習班,,midiy.tw@yahoo.com.tw,文理類,宜蘭市民權新路98號1-2樓,2014-04-24
宜蘭縣政府,私立快樂地文理短期補習班,,,文理類,羅東鎮站前南路151號3樓,2014-10-08
宜蘭縣政府,私立寶貝熊語文短期補習班,,,外語類,宜蘭市民權新路252、254、256、258號1-2樓,2004-09-10
宜蘭縣政府,私立捷登文理短期補習班,,,文理類,宜蘭市民權新路208號1樓,2007-09-06
宜蘭縣政府,私立米那米文理短期補習班,,a039383631@gmail.com,文理類,宜蘭市民權新路150號1-4樓,2011-03-21
宜蘭縣政府,私立方圓文理短期補習班,,,文理類,宜蘭市民權新路105號1、2樓,2002-02-20
宜蘭縣政府,私立上榜文理短期補習班宜蘭分班,,,文理類,宜蘭市民權里中華路52-1、52-2、52-3號1樓、52-2號2樓之2,1997-10-17
宜蘭縣政府,私立格特威國際語言學苑文理短期補習班,,,文理類,宜蘭市民族路491號4樓,2016-01-20
宜蘭縣政府,私立輕舞飛揚舞蹈技藝短期補習班,,,音樂、舞蹈類,宜蘭市民族路491號2樓,2016-02-16
宜蘭縣政府,私立宜華土木建築短期補習班,,0918294291may@gmail.com,電機、汽車修護、建築、工藝、製圖類,宜蘭市弘志路9號1樓,2013-02-27
宜蘭縣政府,私立逸凡文理短期補習班,,,文理類,宜蘭市文化路70號1-3樓,2011-01-17
宜蘭縣政府,私立探索語言文理短期補習班,,nickkent5@hotmail.com,文理類,宜蘭市文化路36號1樓,2015-10-23
宜蘭縣政府,私立培爾傑特美語會話短期補習班,,percharter@yahoo.com.tw,外語類,宜蘭市民族路582號2樓,1996-03-11
宜蘭縣政府,私立飛揚文理短期補習班,,mathshen1028@gmail.com,文理類,羅東鎮忠孝路22號,2012-10-15
宜蘭縣政府,私立展青科學教育文理短期補習班,,g120093357@gmail.com,文理類,宜蘭市嵐峰路三段136號1-2樓,2001-12-19
宜蘭縣政府,私立陳揚英文文理短期補習班,,,文理類,宜蘭市康樂路39號,2000-12-26
宜蘭縣政府,私立愛因斯坦文理短期補習班,,dvc039312218@gmail.com,文理類,宜蘭市國榮路167號1樓,2014-08-07
宜蘭縣政府,私立悟理文理短期補習班,,,文理類,宜蘭市校舍一路99號1、2樓,2018-01-19
宜蘭縣政府,私立慶豐文理短期補習班,,,文理類,宜蘭市建蘭南路186號2-3樓,2007-07-06
宜蘭縣政府,私立宸安文理短期補習班,,gilesalin@hotmail.com,文理類,宜蘭市東港路二段168號1-2樓,2008-03-31
宜蘭縣政府,私立朱芸文理短期補習班,,ssc6012@yahoo.com.tw,文理類,宜蘭市東港路二段160巷86弄3號1-2樓,2009-07-07
宜蘭縣政府,私立陳韻如美食烹飪短期補習班,,,家政、插花、烹飪類,宜蘭市中興路332號1樓,2002-03-26
宜蘭縣政府,私立勤易文理短期補習班,,,文理類,宜蘭市中興路310號1樓,2010-07-29
宜蘭縣政府,東海國際電腦資訊有限公司附設私立大東海法商文理短期補習班,,,法政類,宜蘭市中山路3段108-1號1-2樓,2012-05-16
宜蘭縣政府,私立何嘉仁語文短期補習班,,hs2135@hess.com.tw,外語類,宜蘭市女中路三段319號3樓,2003-08-22
宜蘭縣政府,私立愛兒村文理短期補習班,,,文理類,宜蘭市三清路35號1-2樓、41號1-3樓,1999-05-07
宜蘭縣政府,私立學一文理短期補習班,,yuhua9297@gmail.com,文理類,羅東鎮樹人路46號1樓、2樓之6,2005-08-30
宜蘭縣政府,私立標點文理短期補習班,,,文理類,羅東鎮愛國路201號1樓,2005-02-25
宜蘭縣政府,私立韋傑英文短期補習班,," trinilai@gmail.com",外語類,羅東鎮民生路167號1樓,2010-05-21
宜蘭縣政府,私立書帆文理短期補習班,,,文理類,宜蘭市宜中路73號1-3樓,2016-10-28
宜蘭縣政府,私立約翰文理短期補習班,,,文理類,羅東鎮四育路79號5樓,2006-01-17
宜蘭縣政府,私立快樂園文理短期補習班,,seldeslin@gmail.com,文理類,羅東鎮公正路234號1-2樓,2001-08-22
宜蘭縣政府,鼎真文教出版事業有限公司附設私立鼎臻美語文理短期補習班,,edge3688@gmail.com,文理類,宜蘭市三清路120號1-3樓,2010-07-07
宜蘭縣政府,私立達文西文理短期補習班雪山村分班,,dvc039312218@gmail.com,文理類,宜蘭市泰山路85巷2、6號1樓,2015-08-07
宜蘭縣政府,私立超人珠心算短期補習班,,,商類：珠算、心算、會計,宜蘭市復興路2段72之1號,2002-09-10
宜蘭縣政府,私立蘇荷美術短期補習班,,marysohoart@gmail.com,美術、書法、攝影、美工設計、圍棋類,宜蘭市泰山路147號1-2樓,2006-02-16
宜蘭縣政府,私立長春藤語文短期補習班,,kennyliao9999@gmail.com,文理類,宜蘭市陽明二路15號1樓,2001-08-16
宜蘭縣政府,真善美文化藝術有限公司附設宜蘭縣私立國際地球村文理短期補習班,,,外語類,宜蘭市宜興路1段255號2樓,2009-03-17
宜蘭縣政府,私立汎米亞文理短期補習班,,,文理類,宜蘭市神農路二段70-2號2樓,2016-02-18
宜蘭縣政府,私立王強資優文理短期補習班,,,文理類,宜蘭市復興路2段70-3號4樓,2010-10-26
宜蘭縣政府,私立建宏文理短期補習班,,kevin88668866@gmail.com,文理類,宜蘭市復興路2段28號1-5樓,2006-04-21
宜蘭縣政府,私立奇湧文理短期補習班,,,文理類,宜蘭市慈安路71號1-2樓,2006-08-22
宜蘭縣政府,私立金育文理短期補習班,,,文理類,宜蘭市陽明三路38號1樓,2015-07-15
宜蘭縣政府,私立晴天日語學習園地文理短期補習班,,,文理類,宜蘭市農權路3段177號1樓,2016-07-29
宜蘭縣政府,私立德明文理短期補習班,,,文理類,宜蘭市女中路三段186號2-3樓,2019-11-15
宜蘭縣政府,私立K&amp;B舞蹈世界短期補習班,,,音樂、舞蹈類,宜蘭市女中路3段64、102號8樓,2005-03-18
宜蘭縣政府,私立田春木高中數學文理短期補習班,,,文理類,宜蘭市女中路2段427號1-2樓,2014-12-23
宜蘭縣政府,私立傑元文理短期補習班,,ariel08010412@gmail.com,文理類,羅東鎮成功街180號1-3樓,2020-04-21
宜蘭縣政府,私立徐薇英文語文文理短期補習班,,,文理類,宜蘭市泰山路143號1-3樓,2015-09-11
宜蘭縣政府,私立文鼎文理短期補習班,,,文理類,宜蘭市女中路三段168號1-3樓,2011-02-14
宜蘭縣政府,私立高登日語短期補習班,,,外語類,宜蘭市女中路2段309號2樓之1,1995-12-23
宜蘭縣政府,私立逗點國語文短期補習班,,,文理類,宜蘭市力行路62號1樓,2005-02-04
宜蘭縣政府,私立薇閣文理短期補習班,,,文理類,宜蘭市東港路二段430號1-3樓,2009-04-20
宜蘭縣政府,私立大元文理短期補習班,,Showyih@yahoo.com.tw,文理類,宜蘭市陽明三路35號1-4樓,2016-04-12
宜蘭縣政府,私立林旺資優文理短期補習班,,,文理類,宜蘭市女中路2段397號1-2樓,2015-11-20
宜蘭縣政府,私立創意種子語文短期補習班,,,文理類,宜蘭市女中路二段429號1-2樓,2011-07-11
宜蘭縣政府,私立菁菁文理短期補習班,,,文理類,宜蘭市陽明二路128號1-2樓,2014-05-08
宜蘭縣政府,私立李爵英文文理短期補習班,,,文理類,宜蘭市女中路二段439號1-2樓,2015-05-07
宜蘭縣政府,私立泰瑞美語短期補習班,,,外語類,宜蘭市嵐峰路三段140號1樓,2009-04-06
宜蘭縣政府,私立標竿文理短期補習班,,,文理類,宜蘭市新興路175號l-2樓,1997-09-22
宜蘭縣政府,私立蒲公英文理短期補習班,,,文理類,羅東鎮復興路二段199號1-3樓,2017-04-19
宜蘭縣政府,冠宜文理短期補習班公正分班,,,文理類,羅東鎮忠孝路155號1-4樓,2017-06-23
宜蘭縣政府,私立好學星球文理短期補習班,,,文理類,羅東鎮公正路230號4樓,2019-12-16
宜蘭縣政府,私立百創科學文理短期補習班,,lai630630@gmail.com,文理類,羅東鎮純精路二段103號1-2樓,2019-11-18
宜蘭縣政府,私立立誠文理短期補習班,,,文理類,羅東鎮中華路208之1號1樓,2002-09-03
宜蘭縣政府,私立冠宜文理短期補習班,,a9559030@yahoo.com.tw,文理類,羅東鎮中正南路84、86號1-2樓,1998-06-04
宜蘭縣政府,私立王牌語文短期補習班,,ace.yilan@gmail.com,外語類,宜蘭市民族路128號1-2樓,2011-09-21
宜蘭縣政府,私立合映生活藝術技藝短期補習班,,,其他類,宜蘭市文化路50號1-2樓,2019-08-14
宜蘭縣政府,私立大聖技藝文理短期補習班,,,商類：珠算、心算、會計,礁溪鄉和平路91號1樓,1999-03-18
