地區縣市,短期補習班名稱,主管機關文件單位代碼,電子郵件,短期補習班類別,地址,立案時間
南投縣政府,私立嘉宏文理短期補習班,a113,,文理類,南投市中山街5號2-3樓,2012-10-18
南投縣政府,私立博智文理短期補習班,a021,jordan.nt@msa.hinet.net,文理類,南投市彰南路1段956號1-2樓,1996-08-09
南投縣政府,私立勵宇文理短期補習班,a038,leei.yui@msa.hinet.net,文理類,南投市彰南路1段858號2-4樓,2001-04-02
南投縣政府,私立正北文理短期補習班,a028,lillian.chian@gmail.com,外語類,南投市文化路370巷5號1-2樓,1999-02-19
南投縣政府,私立向陽文理短期補習班,A118,,文理類,南投市彰南路一段1094號1-3樓,2016-03-29
南投縣政府,私立莎士比亞文理短期補習班,a036,sung3838@yahoo.com.tw,外語類,南投市南崗二路319號1樓,2000-12-20
南投縣政府,私立新興威文理短期補習班,a081,,文理類,南投市光明南路70號1-2樓,2006-11-17
南投縣政府,私立翰霖文理短期補習班,a099,,文理類,南投市大同街7號1-4樓,2009-10-08
南投縣政府,私立樂活瑜伽中心技藝短期補習班,a092,,瑜珈類,南投市南崗二路235巷1號1樓,2007-10-25
南投縣政府,私立巧登美語短期補習班,e001,linda769988@gmail.com,外語類,集集鎮和平里民生路360號1-2樓,2000-02-15
