地區縣市,短期補習班名稱,主管機關文件單位代碼,電子郵件,短期補習班類別,地址,立案時間
彰化縣政府,私立聖伯樂心算短期補習班,k136,a0912636487@yahoo.com.tw,商類：珠算、心算、會計,永靖鄉多福路15巷1號1.2樓,1998-09-18
彰化縣政府,私立百麗美容美髮短期補習班,h102,a0932572213@yahoo.com.tw,美容、美髮理髮類,員林市大同路二段三八號,1982-06-01
彰化縣政府,私立耘捷語文短期補習班,b188,,外語類,彰化市仁愛路82號1.2樓,1999-12-15
彰化縣政府,私立學海珠算短期補習班,k116,,商類：珠算、心算、會計,彰化市民族路114號,1995-12-11
彰化縣政府,私立文學文理短期補習班,a125,joyce0963@gmail.com,文理類,北斗鎮文賢街195號1.2.3樓,1995-11-08
彰化縣政府,私立大同水電工程短期補習班,d101,,電機、汽車修護、建築、工藝、製圖類,員林市莒光路三一○號,1993-08-01
彰化縣政府,私立真善美文理短期補習班,a168,a8835788@yahoo.com.tw,文理類,田尾鄉光復路三段二○四巷一號,1998-10-08
彰化縣政府,私立主恩珠心算短期補習班,k108,,商類：珠算、心算、會計,線西鄉校前街五五號,1999-12-07
彰化縣政府,私立春美縫紉短期補習班,g103,,縫紉類,秀水鄉彰水路五七七號,1977-12-01
彰化縣政府,私立仲華珠算短期補習班,k114,,商類：珠算、心算、會計,伸港鄉自強路九七號一、二樓,1995-07-18
彰化縣政府,私立彰辰電腦短期補習班,e101,,資訊類,彰化市民生路三五一號,1989-10-02
彰化縣政府,私立眾心文理短期補習班,a163,jolinhu2000@yahoo.com.tw,文理類,社頭鄉員集路二段四十七號,1998-07-20
彰化縣政府,私立學謙文理短期補習班,a118,wc.h3245@msa.hinet.net,文理類,員林市靜修路45巷7號1.2.3樓,1994-12-15
彰化縣政府,私立必勝珠算短期補習班,k111,,商類：珠算、心算、會計,社頭鄉員集路二八五巷十六號,1993-10-29
彰化縣政府,私立師大英語會話短期補習班,b130,,外語類,永靖鄉西門路65號1.2樓,1996-01-11
彰化縣政府,私立傑瑞美語短期補習班,b138,jerry_su2004@yahoo.com.tw,外語類,彰化市彰南路二段二一四、二一六號一樓,1997-02-19
彰化縣政府,私立文華文理短期補習班,a176,,文理類,員林市靜修路55號7樓,1999-08-11
彰化縣政府,私立大東華文理短期補習班,a138,,文理類,二林鎮斗苑路四段三四九號一至四樓,1997-03-03
彰化縣政府,私立劍橋美語短期補習班,b159,,外語類,秀水鄉秀福路十九之九號,1998-09-30
彰化縣政府,私立弘達外國語文補習班,b107,,外語類,員林市中正路240巷41號,1990-05-01
彰化縣政府,私立福成音樂短期補習班,i101,Fuchun_yamaha@yahoo.com.tw,音樂、舞蹈類,彰化市民生路三一七巷十三號一樓,1990-04-01
彰化縣政府,私立超勤文理短期補習班,a180,,文理類,彰化市文心街7號1-3樓,1999-10-28
彰化縣政府,私立育新日語會話短期補習班,b111,,外語類,北斗鎮中華路255號,1997-11-01
彰化縣政府,私立百成珠心算短期補習班,k115,sunton01@gmail.com,商類：珠算、心算、會計,溪湖鎮培英路68號1.2樓,1995-11-07
彰化縣政府,私立名喬英語短期補習班,k149,,外語類,社頭鄉仁雅村民生路719號1.2樓,1999-03-16
彰化縣政府,私立瑛瑛美術短期補習班,j105,,美術、書法、攝影、美工設計、圍棋類,彰化市南郭路二二○號一樓,1997-07-06
彰化縣政府,私立楊氏速讀短期補習班,n101,,速讀類,彰化市中正路一段463號2樓,1994-12-01
彰化縣政府,私立巧宜智珠心算短期補習班,k141,,商類：珠算、心算、會計,和美鎮德美路二九一號一樓,1998-12-27
彰化縣政府,私立高階美語珠算短期補習班,b157,,外語類,伸港鄉信義路一一二號,1998-09-03
彰化縣政府,彰化縣私立葛萊多芬文理短期補習班,,jia_shian@yahoo.com.tw,文理類,和美鎮和平街76號、78號1、2樓,2010-12-30
彰化縣政府,彰化縣私立多麗美容美髮短期補習班,,,美容、美髮理髮類,員林市南平里南平街139號2樓,2015-07-21
彰化縣政府,彰化縣私立資全文理短期補習班,,,文理類,鹿港鎮長安路134號1、2樓,2020-08-21
彰化縣政府,彰化縣私立黃博良英文短期補習班,,,外語類,鹿港鎮復興路346號1、2樓,2015-08-10
彰化縣政府,私立伯昇美語短期補習班,,posheng7696040@gmail.com,外語類,秀水鄉中山路194號1-2樓,2013-10-14
彰化縣政府,私立英特語文短期補習班,b167,giant.rita@msa.hinet.net,外語類,彰化縣和美鎮永樂路39號1、2、3樓,1999-05-12
彰化縣政府,私立欣耕文理短期補習班,,,文理類,彰化市自強路291號1.2樓,2012-08-07
彰化縣政府,私立永全美語短期補習班,b197,,外語類,社頭鄉信義三路74號1.2樓,2000-06-13
彰化縣政府,彰化縣私立聯成電腦美語短期補習班,,hayato1980@lccnet.com.tw,外語類,彰化市中正路一段544號1.2樓,2010-07-07
彰化縣政府,私立山又山美語短期補習班,,,外語類,和美鎮和卿路93.95號1.2樓,2004-06-24
彰化縣政府,私立世揚電腦技藝短期補習班,,,資訊類,彰化市中正路二段75號1.2樓,2007-02-06
彰化縣政府,私立高登英文數學短期補習班,a189,,文理類,和美鎮彰美路五段115號,2000-10-24
彰化縣政府,私立威爾英語短期補習班,,,外語類,和美鎮仁望路52號,2003-06-05
彰化縣政府,彰化縣私立育智文理短期補習班,,,文理類,和美鎮愛民路19號1、2樓,2020-07-29
彰化縣政府,彰化縣私立名家文理短期補習班,,,文理類,二林鎮裕民街47號1-2樓,2014-06-06
彰化縣政府,私立大嘴鳥文理短期補習班,a169,,文理類,埔心鄉員鹿路二段220號1.2樓,1998-12-02
彰化縣政府,私立新開文理短期補習班,,,文理類,彰化市泰安二街42號1.2.3樓,2011-05-17
彰化縣政府,百世教育科技股份有限公司附設彰化縣私立百識文理短期補習班,,,文理類,彰化市長壽街165號1.2.3.4樓,2010-07-05
彰化縣政府,彰化縣私立稻禾文理短期補習班,,,文理類,彰化市自強路286號1、2樓,2015-11-17
彰化縣政府,私立伊頓美語短期補習班,,,外語類,鹿港鎮鹿和路三段509號1.2.3樓,2004-04-19
彰化縣政府,彰化縣私立彩畫屋美術文理短期補習班,,,文理類,永靖鄉中山路一段842-6號1樓,2020-01-17
彰化縣政府,彰化縣私立智酷電腦技藝短期補習班,,,資訊類,彰化市中正路二段612巷95號1樓,2020-05-04
彰化縣政府,彰化縣私立張仲文教文理短期補習班,,,文理類,溪湖鎮培英路52號1、2樓,2019-10-08
彰化縣政府,彰化縣私立日日共學技藝文理短期補習班,,,文理類,員林市員東路二段296號1、2樓,2020-05-26
彰化縣政府,私立瑪郁語文短期補習班,b201,,外語類,鹿港鎮彰鹿路七段六四一號一、二、三、四樓,2000-08-16
彰化縣政府,彰化縣私立育賢文理短期補習班,,,外語類,田中鎮中路里廣義路79號1.2樓,2006-06-01
彰化縣政府,私立明佑心算短期補習班,,,商類：珠算、心算、會計,"田中鎮公館路 130號1.2樓",2006-05-16
彰化縣政府,私立魔力美語短期補習班,,,外語類,彰化市三民路32號1.2.3.4樓,2010-11-15
彰化縣政府,彰化縣私立旭威創意機器人技藝短期補習班,,,其他類,員林市中山路二段313號1、2樓,2018-09-12
彰化縣政府,私立精蘊數理短期補習班,,,文理類,員林市惠來街42號2樓,2008-01-08
彰化縣政府,私立理德美語短期補習班,,kuo.ao24025@hotmail.com,外語類,埤頭鄉彰水路三段21號1.2樓,2012-09-20
彰化縣政府,私立喬安美語短期補習班,,byron.2266@hotmail.com,外語類,彰化市義興街1號1.2樓,2012-06-26
彰化縣政府,美學苑有限公司附設彰化縣私立美學苑整體造型短期補習班,,a61142002@gmail.com,美容、美髮理髮類,員林市惠明街315之1號1、2樓,2015-09-23
彰化縣政府,私立林群文理短期補習班,,linchunmath@gmail.com,文理類,北斗鎮文賢街171號1-2樓,2014-09-19
彰化縣政府,彰化縣私立安迪美語短期補習班,,,外語類,彰化縣二林鎮豐田里仁愛路52號1、2樓,2015-04-13
彰化縣政府,私立安怡語文短期補習班,,,外語類,"彰化市彰南路一段40號1.2樓 ",2004-04-20
彰化縣政府,彰化縣私立寶華張中文理短期補習班,,,文理類,員林市大同路一段432號1-2樓,2015-02-11
彰化縣政府,彰化縣私立耘潼技藝短期補習班,,,音樂、舞蹈類,員林市西興街23號1、2樓,2018-09-12
彰化縣政府,私立高遠文理短期補習班,,,文理類,社頭鄉山腳路三段584巷1弄2號,2000-11-29
彰化縣政府,私立英倫美語短期補習班,,anny828832@yahoo.com,外語類,埔鹽鄉員鹿路二段106-1號1.2樓,2013-01-09
彰化縣政府,彰化縣私立元氣日語短期補習班,,tomato87541351@yahoo.com.tw,外語類,員林市林森路249巷13號1樓,2017-11-16
彰化縣政府,私立耕莘美語短期補習班,,,外語類,花壇鄉中正路19號1-2F,2005-04-29
彰化縣政府,彰化縣私立精輔文理短期補習班,,jingfu351@gmail.com,文理類,彰化市民生路351號1.2樓,2008-06-16
彰化縣政府,彰化縣私立達爾文兒童學苑文理短期補習班,,,文理類,彰化市民生路361、363、365號1、2樓-,2017-07-31
彰化縣政府,彰化縣私立益宏文理短期補習班,,yihong.edu@gmail.com,文理類,和美鎮和卿路76號1、2樓,2018-06-01
彰化縣政府,私立書田文理短期補習班,,2012ibaby@gmail.com,文理類,彰化縣和美鎮和東里彰美路五段108巷35號1、2樓,2013-05-14
彰化縣政府,私立優秀文理短期補習班,,q0937746839@yahoo.com.tw,文理類,彰化市長壽街106號1-3樓及長壽街136巷2號1-4樓,2003-10-16
彰化縣政府,私立梅花鹿美語短期補習班,,,外語類,彰化市雲長路91號1-3樓,2004-01-27
彰化縣政府,私立建國文理短期補習班,a121,,文理類,秀水鄉中山路254號1.2樓,1995-01-18
彰化縣政府,私立揚智數學圍棋短期補習班,,,文理類,彰化市光復路16號1-2樓,2005-10-19
彰化縣政府,彰化縣私立藍田文理短期補習班,,,文理類,彰化市埔西街32巷198號1-2樓,2015-05-04
彰化縣政府,私立大博士珠算短期補習班,k122,sakyalin@gmail.com,商類：珠算、心算、會計,秀水鄉秀中街115巷51-1號1.2樓,1997-04-30
彰化縣政府,私立葉老師美語短期補習班,,,外語類,鹿港鎮頂草路四段109號1.2樓,2010-11-10
彰化縣政府,私立伊步文理短期補習班,,,文理類,彰化市安溪西路23-1號1.2樓,2009-09-03
彰化縣政府,私立躍進文理短期補習班,,,文理類,社頭鄉清水岩路397號1樓,2002-07-02
彰化縣政府,私立育成美語短期補習班,b119,yuchen.miles@msa.hinet.net,外語類,花壇鄉中正路60之6號1、2樓,1994-05-06
彰化縣政府,私立志勝文理短期補習班,,,文理類,彰化市埔西街267號1-2F,2005-12-19
彰化縣政府,私立光翟文理短期補習班,,,文理類,和美鎮道周路542號1.2樓,2007-05-16
彰化縣政府,私立佳郁語文短期補習班,b127,,外語類,彰化市長壽街171號1.2.3.4樓,1995-10-02
彰化縣政府,私立鴻韻音樂短期補習班,,,音樂、舞蹈類,員林市三民東街260號1、2樓,2005-04-06
彰化縣政府,私立王氏文理短期補習班,a196,KEVINWANG453@GMAIL.COM,文理類,和美鎮東萊路81巷65號,2001-06-28
彰化縣政府,私立希望園道英日文短期補習班,,dalybluebird@yahoo.com.tw,外語類,員林市育英路61-6號2.3樓,2012-09-12
彰化縣政府,私立鈞達文理短期補習班,a131,,文理類,"彰化市中山路二段826 號1.2樓",1996-08-15
彰化縣政府,彰化縣私立宇安英語短期補習班,,caine0607@gmail.com,外語類,彰化市崙平南路122號1、2樓,2018-04-19
彰化縣政府,彰化縣私立加瑪文理短期補習班,,miffyjoejoe@gmail.com,文理類,彰化市自強路296號1、2樓,2017-10-25
彰化縣政府,彰化縣私立徐樂文理短期補習班,,,外語類,和美鎮和卿路57號1.2樓,2011-12-05
彰化縣政府,私立文聖文理短期補習班,a140,,文理類,"二林鎮萬原路一段六五巷廿 七號",1997-03-25
彰化縣政府,彰化縣私立柏林頓英語短期補習班,,burlinton.english@gmail.com,外語類,彰化縣彰化市介壽北路240號1、2樓,2014-02-11
彰化縣政府,私立優雅文理短期補習班,,,文理類,員林市新興街32號1.2樓,2009-12-23
彰化縣政府,私立智力美語短期補習班,,,外語類,員林市林森路282-1號1.2號,2006-04-25
彰化縣政府,聯合成功教育事業股份有限公司附設彰化縣私立翔宇文理短期補習班,b179,emilyfay22@gmail.com,文理類,彰化市光復路100號1-7樓,1999-10-01
彰化縣政府,私立丁老師美語短期補習班,,,外語類,彰化市陽明街20號1.2樓,2012-07-05
彰化縣政府,私立勁暘文理短期補習班,,,文理類,埔鹽鄉中正路182-5號1.2樓,2011-09-02
彰化縣政府,私立天真美語短期補習班,,,外語類,鹿港鎮頂厝里漳州街18號1.2樓,2010-01-27
彰化縣政府,私立育佳美語短期補習班,,,外語類,彰化市長發街14號1.2樓,2008-07-07
彰化縣政府,私立鴻毅文理短期補習班,,,文理類,員林市林森路411號1.2.3樓,2008-06-26
彰化縣政府,私立民治文理短期補習班,a185,,文理類,彰化縣和美鎮和光路121號1-4樓及123號1、2樓,2000-05-19
彰化縣政府,韋誠教育股份有限公司附設彰化縣私立韋婕英日語短期補習班,,rance.tseng@msa.hinet.net,外語類,員林市成功東路200號1、2樓,2010-07-30
彰化縣政府,私立慧群美語短期補習班,,huei.cyun@gmail.com,外語類,員林市山腳路4段59號1.2樓,2006-12-12
彰化縣政府,彰化縣私立佳科珠心算文理短期補習班,,,文理類,彰化市南興街109號1、2樓,2018-11-30
彰化縣政府,私立永裕數學短期補習班,,a0977317312@gmail.com,文理類,二林鎮大成路一段37號1-2樓,2013-09-23
彰化縣政府,私立費曼科學短期補習班,,dodobear077@yahoo.com,文理類,員林市大同路一段285巷76號1樓及夾層,2008-04-15
彰化縣政府,私立卡布里文理短期補習班,,fireperson100@yahoo.com.tw,文理類,埤頭鄉建興街120號1樓,2011-08-29
彰化縣政府,彰化縣私立新師大文理短期補習班田尾分班,,myteacher1120@yahoo.com.tw,文理類,彰化縣田尾鄉中山路一段515號1樓,2011-05-19
彰化縣政府,私立揚星數學短期補習班,,,文理類,彰化市延平路493號1.2樓,2007-04-02
彰化縣政府,私立東昇語文短期補習班,b164,,外語類,伸港鄉新港村中山路38號1.2樓,1999-04-19
彰化縣政府,私立龍門文理短期補習班,,,文理類,二林鎮裕民街57號1-2樓,2003-10-14
彰化縣政府,私立智高英語短期補習班,,giraffe7688565@yahoo.com.tw,外語類,秀水鄉莊雅村秀中街81號1-2樓.秀中街83號1-2樓,2004-07-12
彰化縣政府,吾邦圖英語文教事業有限公司附設私立雷恩美語短期補習班,,,外語類,溪湖鎮育才街51號1.2樓,2009-04-24
彰化縣政府,私立美新語文短期補習班,,,外語類,彰化市崙平南路369號1.2樓,2008-02-04
彰化縣政府,私立小牛津美語短期補習班,,,外語類,永靖鄉開明路197號,2006-12-25
彰化縣政府,彰化縣私立長榮文理短期補習班,,,文理類,員林市長榮街39號1樓,2015-01-16
彰化縣政府,私立冠揚文理短期補習班,a194,,文理類,"永靖鄉永西村永和巷七二號 一、二樓",2001-06-04
彰化縣政府,私立群鴻文理短期補習班,,,文理類,員林市南平街78號2樓,2013-02-04
彰化縣政府,彰化縣私立曉陽文理短期補習班,,,文理類,彰化市中正路二段560巷7號1、2樓,2015-06-30
彰化縣政府,私立士程文理短期補習班,,teacher.hwang@msa.hinet.net,文理類,伸港鄉忠孝東街65號1、2樓,2012-06-18
彰化縣政府,彰化縣私立文昌文理短期補習班,,wenchangcs@gmail.com,文理類,彰化市林森路367號1、2樓,2018-05-04
彰化縣政府,私立翰遠美術短期補習班,,,美術、書法、攝影、美工設計、圍棋類,和美鎮竹營里忠孝路60號1-2樓,2004-07-01
彰化縣政府,私立良友美語短期補習班,,,外語類,彰化縣彰化市中正路二段503巷20號之1(1、2樓),2002-08-20
彰化縣政府,私立小太陽珠心算文理短期補習班,k134,jomucho@yahoo.com.tw,文理類,和美鎮東萊路81巷19號1.2.3.4樓及21號1樓,1998-08-27
彰化縣政府,私立麥尼克美語短期補習班,,,外語類,員林市靜修路45巷6號1-2樓,2014-07-14
彰化縣政府,私立優德文理短期補習班,,,文理類,彰化市旭光路123.125號1.2樓,2008-09-26
彰化縣政府,私立宥森數學短期補習班,,,文理類,和美鎮糖東二街28號1.2樓,2009-04-22
彰化縣政府,私立學力文理短期補習班,,,文理類,彰化市陽明里陽明街151號1-2樓,2006-01-06
彰化縣政府,私立鴻霖美語短期補習班,,,外語類,員林市靜修東路85號1-2樓,2014-07-08
彰化縣政府,私立儒學電腦短期補習班,,ctcheng.chem2@fcfc.com.tw,資訊類,溪湖鎮德華街32號1.2樓,2007-03-02
彰化縣政府,私立華盛頓美語短期補習班,,,外語類,伸港鄉自強路99號1.2樓,2010-08-12
彰化縣政府,私立名鈞文理短期補習班,,,文理類,埤頭鄉健安街45號1.2.3樓,2013-06-03
彰化縣政府,私立黃尚文理短期補習班,,,文理類,溪湖鎮大溪路二段362號1.2樓,2011-02-10
彰化縣政府,私立格瑞語文短期補習班,b139,qg6345@yahoo.com.tw,外語類,彰化市中山路一段五八六號一樓,1997-04-07
彰化縣政府,彰化縣私立懿城文理短期補習班,,,外語類,和美鎮和平街110號1.2樓,2012-12-28
彰化縣政府,私立卓越文理短期補習班,,gdbju168@yahoo.com.tw,文理類,社頭鄉員集路二段247巷80號1.2樓,2013-05-20
彰化縣政府,私立懋霖美語短期補習班,,,外語類,芬園鄉民族路138號2樓,2007-07-19
彰化縣政府,私立大興文理短期補習班,a126,,文理類,和美鎮和平街92號1.2樓,2015-11-05
彰化縣政府,私立比爾美語短期補習班,,,外語類,和美鎮仁化路118號1-2樓,2013-07-26
彰化縣政府,私立日升珠心算短期補習班,,,商類：珠算、心算、會計,秀水鄉秀中街115巷36弄6號1.2樓,2006-09-07
彰化縣政府,私立大平和文理短期補習班,a188,,文理類,"彰化市民族路253巷67 號 1.2樓",2000-10-03
彰化縣政府,私立學兒樂美語短期補習班,,,外語類,線西鄉沿海路一段913號1樓.915號1樓,2007-01-16
彰化縣政府,彰化縣私立白立方創意美術短期補習班,,whitecube.artstudio@gmail.com,美術、書法、攝影、美工設計、圍棋類,員林市大同路一段285巷35號2樓,2017-01-17
彰化縣政府,彰化縣私立曾強文理短期補習班,,tigerbojo@gmail.com,文理類,員林市成功路44號1.2樓,2009-09-22
彰化縣政府,彰化縣私立益群美語短期補習班鹿港分班,,,外語類,鹿港鎮鹿和路一段230號1、2樓,2016-03-07
彰化縣政府,私立詮欣文理短期補習班,,,文理類,員林市三民東街244號1.2樓,2006-12-12
彰化縣政府,彰化縣私立立新美語短期補習班,,,外語類,員林市南興街6號1-2樓,2014-01-29
彰化縣政府,彰化縣私立大強棒美語短期補習班,,,外語類,員林市僑信街54-1號1、2樓,2018-04-10
彰化縣政府,私立尤秀文理短期補習班,k150,,文理類,彰化市長壽街128號1-5樓,2000-04-11
彰化縣政府,彰化縣私立保昇文理短期補習班,,,商類：珠算、心算、會計,員林市南平街142號2樓,2007-07-13
彰化縣政府,私立全貫文理短期補習班,,,文理類,福興鄉沿海路三段80號1樓,2010-12-30
彰化縣政府,私立大觀美語短期補習班,,ru530820@yahoo.com.tw.,外語類,彰化市辭修北路167巷40號1-2F,2005-01-07
彰化縣政府,彰化縣私立正欣文理短期補習班,,,文理類,秀水鄉秀中街86-3號1、2樓,2016-12-27
彰化縣政府,私立高昇資優語文短期補習班,,,文理類,永靖鄉永西村永和巷92號1.2樓,2012-03-26
彰化縣政府,私立皇家音樂短期補習班,i105,,音樂、舞蹈類,溪湖鎮華中街76.78號1.2樓,1990-08-16
彰化縣政府,私立陳傑文理短期補習班,,,文理類,員林市正興街70號1.2.3樓,2014-11-05
彰化縣政府,彰化縣私立新欣音樂文理短期補習班,,,文理類,彰化縣員林市育英路558號1、2樓,2003-01-24
彰化縣政府,私立巧妙英語會話短期補習班,b113,cheermay@gmail.com,外語類,員林市大同路一段180號1、2樓,1990-01-23
彰化縣政府,彰化縣私立獅子王美語短期補習班,,,外語類,社頭鄉員集路二段26號1樓,2002-06-18
彰化縣政府,彰化縣私立印第安畫室美術短期補習班,,,美術、書法、攝影、美工設計、圍棋類,彰化市中山路二段759號1、2樓,2016-12-02
彰化縣政府,私立弘學文理短期補習班,,,文理類,和美鎮四張里和泰路62號二樓,2005-01-20
彰化縣政府,私立育嘉美語短期補習班,,whay0619@gmail.com,外語類,溪湖鎮弘農路21號1-2樓,2013-10-15
彰化縣政府,私立劉老師文理短期補習班,,,文理類,社頭鄉山腳路三段584巷1弄6號,2011-06-29
彰化縣政府,私立資優林肯美語短期補習班,,,外語類,二林鎮仁愛路345號1.2樓,2012-06-15
彰化縣政府,彰化縣私立佳緣文理短期補習班,,jyayuan@gmail.com,文理類,福興鄉福興村福興路62-106號1-2樓,2005-10-06
彰化縣政府,私立學儒文理短期補習班,,tw871129@hotmail.com,文理類,彰化縣社頭鄉忠孝三路38號1、2樓,2011-06-21
彰化縣政府,私立達誠美語短期補習班,,,外語類,彰化市彰南路二段256之8號1.2樓,2012-03-23
彰化縣政府,私立萬冠美語短期補習班,,,外語類,員林市三和里正興街30號2樓,2004-04-14
彰化縣政府,私立弘捷文理短期補習班,,,文理類,二林鎮二城路701號1樓,2005-10-19
彰化縣政府,私立郁新文理短期補習班,,,文理類,彰化市彰馬路190號1-2樓,2005-07-01
彰化縣政府,私立厚達珠心算短期補習班,k143,,商類：珠算、心算、會計,和美鎮東萊路90之2號1.2.3.4樓,1999-01-21
彰化縣政府,私立自然數數學短期補習班,,,文理類,溪湖鎮向上一街13號1.2樓,2013-10-30
彰化縣政府,私立精成文理短期補習班,,,文理類,彰化市精誠路36號1.2樓,2008-12-17
彰化縣政府,私立瀚群文理短期補習班,,,文理類,和美鎮糖友一街40號1.2樓,2009-12-29
彰化縣政府,私立資學數學英語短期補習班,,cdbook.tzy@seed.net.tw,文理類,員林市中山路二段287號1、2樓,2012-12-14
彰化縣政府,私立誼喬美語短期補習班,,,外語類,員林市南平東街48號1.2樓,2007-01-30
彰化縣政府,彰化縣私立金博士美語短期補習班,,,外語類,大城鄉大城村西平路72號1、2樓,2015-12-17
彰化縣政府,私立思傑英文短期補習班,,,外語類,彰化市精誠路37號1.2樓,2013-06-28
彰化縣政府,私立博士達文理短期補習班,,,文理類,彰化市自強南路74號1.2樓,2008-09-04
彰化縣政府,私立貓頭鷹博士美語短期補習班,,,外語類,和美鎮和平街118-1號1.2樓,2007-09-11
彰化縣政府,私立締聖圍棋短期補習班,,,美術、書法、攝影、美工設計、圍棋類,和美鎮山犁里和順路170號1、2、3樓,2006-03-28
彰化縣政府,私立名門美語短期補習班,,a8826556@yahoo.com.tw,外語類,溪湖鎮湖西里大公路16號2樓,2003-11-26
彰化縣政府,私立東林語文短期補習班,,liu52593a@gmail.com,外語類,員林市山腳路五段259巷3號1.2樓,2008-03-13
彰化縣政府,私立全方佑英語短期補習班,,,外語類,彰化市辭修路187號1.2樓,2009-02-04
彰化縣政府,私立民享文理短期補習班,,,文理類,彰化市延平路499號1.2樓,2002-05-06
彰化縣政府,私立語果美語短期補習班,,,外語類,鹿港鎮頂番里頂草路一段82號1、2樓,2005-06-09
彰化縣政府,彰化縣私立英才士文理短期補習班,,,文理類,彰化縣溪州鄉中山路三段490號1、2樓,2008-01-23
彰化縣政府,業成電腦教育事業有限公司附設彰化縣私立業晟電腦短期補習班,,yeh.cheng@tqc.com.tw,資訊類,員林市靜修路55號1.5.6樓,2004-12-07
彰化縣政府,私立良昱美語短期補習班,,rolland490924@yahoo.com.tw,外語類,溪湖鎮中興路119號1.2樓,2013-07-16
彰化縣政府,私立大成文理短期補習班,,,文理類,彰化市泰安二街122號1.2樓,2006-10-18
彰化縣政府,私立李春作文短期補習班,,lichun.abc@msa.hinet.net,文理類,員林市和平東街52-1號1.2樓,2011-11-02
彰化縣政府,私立佳熹數學短期補習班,,yoski0407@gmail.com,文理類,和美鎮中正路5號1-2樓,2014-11-13
彰化縣政府,私立雅各文理短期補習班,,,文理類,"彰化縣埔心鄉育英路9號 1、2樓",2010-04-21
彰化縣政府,私立優質文理短期補習班,,,文理類,北斗鎮文子巷12之2號1-2樓,2005-06-27
彰化縣政府,私立伊力特美語短期補習班,,,外語類,田中鎮北路里復興路722巷38弄6號1.2樓,2010-01-27
彰化縣政府,私立易通文理短期補習班,,,文理類,員林市靜修路71-3號1.2樓,2007-10-02
彰化縣政府,私立貝登堡文理短期補習班,,,文理類,彰化市埔西街5號1-2樓,2003-07-25
彰化縣政府,彰化縣私立鳳枝文理短期補習班,,,文理類,員林市員東路二段362巷13號1、2樓,2017-12-26
彰化縣政府,私立胡寶貴美術短期補習班,,,美術、書法、攝影、美工設計、圍棋類,員林市和平東街一段57巷20弄2號1.2樓,2007-07-13
彰化縣政府,私立迪邁美語短期補習班,,space8852277@gmail.com,外語類,溪湖鎮興學街280號1-2樓,2004-07-22
彰化縣政府,彰化縣私立鼎傑文理短期補習班,,,文理類,秀水鄉彰水路二段415號1、2樓,2017-04-11
彰化縣政府,彰化縣私立歡樂美語短期補習班,,,外語類,永靖鄉瑚璉村多福路3號1、2樓,2016-10-13
彰化縣政府,私立艾芙琳英語短期補習班,,evelyn7571715@gmail.com,外語類,和美鎮愛民路91號1.2樓,2007-07-30
彰化縣政府,私立翰威文理短期補習班,,,文理類,彰化市彰南路二段256之16號1.2樓,2012-10-22
彰化縣政府,私立高仲文理短期補習班,,,外語類,彰化市長順街57號,2005-06-16
彰化縣政府,私立優游學海國語文短期補習班,,,文理類,北斗鎮復興路32號1.2樓,2011-08-09
彰化縣政府,揚鼎文教有限公司附設彰化縣私立佳新文理短期補習班,a206,roger@livemail.tw,文理類,溪湖鎮大公路68.70號1.2.3樓,2002-03-05
彰化縣政府,私立強尼美語短期補習班,,,外語類,花壇鄉成功街190號1.2樓,2006-11-28
彰化縣政府,私立高典文理短期補習班,,,文理類,彰化市長順街55號1.2樓,2006-08-08
彰化縣政府,彰化縣私立勉德文理短期補習班,,,文理類,彰化市彰泰一街1號1、2樓,2018-03-02
彰化縣政府,私立文揚文理短期補習班,,,文理類,二林鎮建興街41號1.2樓,2012-07-25
彰化縣政府,私立愛瑞克美語短期補習班,,ey047237228@gmail.com,外語類,彰化縣彰化市仁愛路135之1號1、2樓,2004-11-10
彰化縣政府,彰化縣私立小蜜蜂英文短期補習班,,,外語類,福興鄉福興村福興路151巷207號1、2樓,2019-06-24
彰化縣政府,私立陽光美語短期補習班,,,外語類,埤頭鄉崙子南路65號1.2樓,2012-04-02
彰化縣政府,彰化縣私立艾瑞妮英語短期補習班,,,外語類,員林市大同路一段378巷3弄1號1、2樓,2016-01-18
彰化縣政府,私立上仁文理短期補習班,,,文理類,溪湖鎮地政路51巷10弄19號1.2樓,2009-08-19
彰化縣政府,三人廣栽桃李文教事業有限公司附設彰化縣私立加英英語短期補習班,,erlinjoy2091@gmail.com,外語類,二林鎮北平里二溪路一段13號,2003-05-23
彰化縣政府,私立冠昇文理短期補習班,,,文理類,溪湖鎮福德路295號1、2樓,2007-05-11
彰化縣政府,私立聖心珠心算短期補習班,,,商類：珠算、心算、會計,員林市大同路段205號2F,2005-07-12
彰化縣政府,私立永翰美語短期補習班,,,外語類,二林鎮萬興里中央北街33號1.2樓,2009-12-11
彰化縣政府,私立正典語文短期補習班,,243140@cd.org.tw,外語類,北斗鎮光仁街214號1.2樓,2009-09-03
彰化縣政府,彰化縣私立劍聲文理短期補習班,,,文理類,彰化市彰馬路94號1、2樓,2019-07-08
彰化縣政府,私立元傑文理短期補習班,,,文理類,員林市大仁街8之1號1.2樓,2011-12-29
彰化縣政府,私立安琪兒美語短期補習班,,,外語類,彰化縣伸港鄉新港村中正路46號1、2樓,2005-03-14
彰化縣政府,私立增您智美語短期補習班,,talent7276@yahoo.com.tw,外語類,和美鎮塗厝里彰新路五段272號,2002-05-27
